loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,Prepay Percent,Home Price
F104Q2343601,718.0,1/1/2005,0,6/1/2034,35644.0,0.0,1.0,O,0.56,,174000,0.56,0.0473,R,0,FIX30,NJ,CO,7000,P,354,1.0,Other sellers,Other servicers,0.9596502772723853,310714.2857142857
F104Q2343604,741.0,5/1/2005,0,4/1/2035,48900.0,0.0,1.0,S,0.7,29.0,145000,0.7,0.05375,R,0,FIX30,NC,SF,28400,P,360,2.0,Other sellers,Other servicers,0.0515631097124097,207142.85714285716
F104Q2343609,785.0,5/1/2009,0,7/1/2034,15764.0,0.0,1.0,O,0.7,35.0,253000,0.7,0.0504,R,0,FIX30,MA,SF,1700,N,303,2.0,Other sellers,Other servicers,0.964500635316453,361428.5714285715
F104Q2343610,781.0,4/1/2009,0,5/1/2034,49340.0,0.0,1.0,O,0.52,8.0,304000,0.52,0.045,R,0,FIX30,MA,SF,1700,N,302,2.0,Other sellers,Other servicers,0.9250057566123107,584615.3846153846
F104Q2343611,796.0,6/1/2009,0,7/1/2034,14484.0,0.0,1.0,O,0.15,28.0,37000,0.15,0.052300000000000006,R,0,FIX30,MA,SF,2000,N,302,2.0,Other sellers,Other servicers,0.9739895215259284,246666.6666666667
F104Q2343612,784.0,5/1/2009,0,7/1/2034,16974.0,0.0,1.0,O,0.43,28.0,126000,0.43,0.0475,R,0,FIX30,IL,SF,60500,N,303,2.0,Other sellers,Other servicers,-0.0008223916993053433,293023.25581395347
F104Q2343613,799.0,5/1/2009,0,7/1/2034,49340.0,0.0,1.0,O,0.42,29.0,233000,0.42,0.047,R,0,FIX30,MA,SF,1500,N,303,2.0,Other sellers,Other servicers,0.05605546963787221,554761.9047619047
F104Q2343614,803.0,2/1/2009,0,6/1/2034,28140.0,0.0,1.0,O,0.76,,232000,0.76,0.05,R,0,FIX30,KS,SF,66200,P,305,2.0,Other sellers,Other servicers,0.966330660004999,305263.15789473685
F104Q2343615,800.0,3/1/2009,0,6/1/2034,45820.0,0.0,1.0,O,0.74,,121000,0.74,0.05,R,0,FIX30,KS,SF,66500,P,304,1.0,Other sellers,Other servicers,0.9464446061112518,163513.51351351352
F104Q2343629,779.0,5/1/2009,0,5/1/2034,,0.3,1.0,O,0.9,36.0,259000,0.9,0.04875,R,0,FIX30,WI,SF,54500,P,301,2.0,USBANKNA,USBANKNA,-0.002833871169696969,287777.77777777775
F104Q2343630,672.0,2/1/2009,1,10/1/2034,45780.0,0.12,1.0,O,0.85,59.0,168000,0.75,0.04875,R,0,FIX30,OH,PU,43500,P,309,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.940162426576751,224000.0
F104Q2343631,750.0,2/1/2009,0,5/1/2034,17140.0,0.0,1.0,O,0.8,30.0,175000,0.74,0.04875,R,0,FIX30,OH,SF,45200,C,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9202094668993204,236486.48648648648
F104Q2343632,738.0,4/1/2009,0,5/1/2034,,0.0,1.0,O,0.39,36.0,66000,0.39,0.05,R,0,FIX30,OH,SF,45800,N,302,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0009640835868102338,169230.76923076922
F104Q2343633,754.0,2/1/2009,0,6/1/2034,23844.0,0.3,1.0,O,0.95,27.0,115000,0.88,0.05,R,0,FIX30,IN,SF,46300,P,305,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9098893578927135,130681.81818181818
F104Q2343634,776.0,3/1/2009,0,5/1/2034,15980.0,0.0,1.0,S,0.62,47.0,73000,0.56,0.05,R,0,FIX30,FL,CO,33900,P,303,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.018421606262926292,130357.14285714284
F104Q2343635,747.0,4/1/2009,0,7/1/2034,,0.0,1.0,O,0.8,35.0,122000,0.75,0.05125,R,0,FIX30,OH,SF,45800,P,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9101651361707713,162666.66666666666
F104Q2343636,703.0,1/1/2009,1,6/1/2034,17460.0,0.0,1.0,O,0.9,31.0,113000,0.75,0.05625,R,0,FIX30,OH,SF,44100,P,306,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9969760095424054,150666.66666666666
F104Q2343637,750.0,4/1/2009,1,7/1/2034,17460.0,0.25,1.0,O,0.9,50.0,122000,0.84,0.05125,R,0,FIX30,OH,SF,44200,P,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9711029602930131,145238.09523809524
F104Q2343638,768.0,4/1/2009,0,5/1/2034,24340.0,0.0,1.0,O,0.77,26.0,89000,0.69,0.05125,R,0,FIX30,MI,SF,49300,N,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.02378388906504667,128985.50724637682
F104Q2343639,761.0,4/1/2009,0,6/1/2034,,0.25,1.0,O,0.87,47.0,94000,0.81,0.05125,R,0,FIX30,OH,SF,45800,N,303,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9273381232608542,116049.38271604938
F104Q2343640,796.0,3/1/2009,0,6/1/2034,,0.0,1.0,O,0.52,21.0,49000,0.48,0.05125,R,0,FIX30,IN,SF,47500,C,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.944799045687152,102083.33333333334
F104Q2343641,718.0,4/1/2009,0,5/1/2034,17140.0,0.0,1.0,O,0.83,31.0,129000,0.74,0.05125,R,0,FIX30,KY,SF,41000,N,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,-0.0004863838035968427,174324.32432432432
F104Q2343642,722.0,2/1/2009,0,7/1/2034,24340.0,0.0,1.0,O,0.84,21.0,105000,0.74,0.0475,R,0,FIX30,MI,SF,49300,N,306,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0073106828475436635,141891.8918918919
F104Q2343643,791.0,3/1/2009,1,6/1/2034,,0.0,1.0,O,0.8,34.0,91000,0.63,0.0475,R,0,FIX30,OH,SF,45800,P,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9479507822583845,144444.44444444444
F104Q2343644,697.0,2/1/2009,0,7/1/2034,,0.0,1.0,O,0.8,23.0,149000,0.75,0.0475,R,0,FIX30,OH,SF,44800,P,306,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9098511556200437,198666.66666666666
F104Q2343645,782.0,2/1/2009,0,6/1/2034,18140.0,0.0,1.0,O,0.8,,104000,0.38,0.0475,R,0,FIX30,OH,SF,43000,P,305,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9031065618576809,273684.2105263158
F104Q2343646,747.0,3/1/2009,1,7/1/2034,,0.0,1.0,O,0.83,15.0,102000,0.73,0.0475,R,0,FIX30,OH,SF,45800,P,305,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9432096908484608,139726.02739726027
F104Q2343647,686.0,2/1/2009,0,6/1/2034,33780.0,0.0,1.0,O,0.8,52.0,256000,0.74,0.0475,R,0,FIX30,MI,SF,48100,N,305,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9660866534023295,345945.945945946
F104Q2343648,716.0,2/1/2009,0,5/1/2034,26900.0,0.0,1.0,O,0.49,63.0,130000,0.45,0.0475,R,0,FIX30,IN,SF,46100,N,304,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0010501560240679115,288888.8888888889
F104Q2343649,706.0,2/1/2009,0,7/1/2034,18140.0,0.0,1.0,O,0.84,37.0,158000,0.61,0.0475,R,0,FIX30,OH,SF,43100,N,306,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0049515089811187135,259016.39344262297
F104Q2343650,701.0,2/1/2009,0,5/1/2034,,0.0,1.0,O,0.8,40.0,214000,0.74,0.0475,R,0,FIX30,MI,SF,49600,P,304,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9026950898737598,289189.1891891892
F104Q2343651,751.0,3/1/2009,0,7/1/2034,45780.0,0.25,1.0,O,0.9,34.0,68000,0.84,0.0475,R,0,FIX30,OH,SF,43600,P,305,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.908026485337208,80952.38095238096
F104Q2343652,752.0,2/1/2009,0,5/1/2034,29620.0,0.0,1.0,O,0.64,50.0,91000,0.59,0.0475,R,0,FIX30,MI,SF,48800,C,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9153138951043268,154237.28813559323
F104Q2343653,780.0,1/1/2009,0,7/1/2034,34940.0,0.0,1.0,O,0.8,64.0,81000,0.38,0.0475,R,0,FIX30,FL,CO,34100,P,307,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9700616597821291,213157.8947368421
F104Q2343654,721.0,2/1/2009,0,5/1/2034,35660.0,0.0,1.0,O,0.8,50.0,246000,0.74,0.0475,R,0,FIX30,MI,SF,49000,C,304,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.001422207999225354,332432.4324324324
F104Q2343655,798.0,2/1/2009,0,6/1/2034,35840.0,0.3,1.0,O,0.95,28.0,118000,0.8,0.0475,R,0,FIX30,FL,CO,34200,P,305,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.14107990047895122,147500.0
F104Q2343656,795.0,3/1/2009,1,6/1/2034,17140.0,0.0,1.0,O,0.8,36.0,126000,0.74,0.0475,R,0,FIX30,OH,SF,45000,P,304,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9095550372515538,170270.27027027027
F104Q2343657,690.0,2/1/2009,1,7/1/2034,17460.0,0.0,1.0,O,0.85,40.0,110000,0.75,0.04625,R,0,FIX30,OH,SF,44100,P,306,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9601935430367519,146666.66666666666
F104Q2343658,746.0,1/1/2009,0,7/1/2034,47644.0,0.0,1.0,O,0.8,3.0,112000,0.75,0.0475,R,0,FIX30,MI,SF,48000,P,307,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9100621926823299,149333.33333333334
F104Q2343659,671.0,2/1/2009,0,7/1/2034,45780.0,0.0,1.0,O,0.78,28.0,82000,0.73,0.0475,R,0,FIX30,OH,SF,43600,N,306,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0057219701124611375,112328.76712328767
F104Q2343660,751.0,2/1/2009,1,7/1/2034,45780.0,0.12,1.0,O,0.9,23.0,84000,0.85,0.0475,R,0,FIX30,OH,SF,43600,P,306,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.008577344686410677,98823.52941176471
F104Q2343661,713.0,2/1/2009,1,7/1/2034,30460.0,0.0,1.0,O,0.9,39.0,229000,0.75,0.0475,R,0,FIX30,KY,SF,40500,P,306,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.005188376436578512,305333.3333333333
F104Q2343662,711.0,2/1/2009,0,6/1/2034,17140.0,0.0,1.0,O,0.9,34.0,118000,0.75,0.0475,R,0,FIX30,OH,CO,45200,P,305,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9930864183947098,157333.33333333334
F104Q2343663,775.0,2/1/2009,0,6/1/2034,33780.0,0.0,2.0,O,0.8,33.0,145000,0.73,0.04875,R,0,FIX30,MI,SF,48100,P,305,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.907292218977311,198630.13698630137
F104Q2343664,764.0,3/1/2009,0,5/1/2034,45460.0,0.0,1.0,O,0.8,47.0,99000,0.74,0.04875,R,0,FIX30,IN,SF,47800,P,303,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9400568163521886,133783.7837837838
F104Q2343665,781.0,2/1/2009,0,5/1/2034,17140.0,0.0,1.0,O,0.63,46.0,69000,0.58,0.04875,R,0,FIX30,OH,SF,45200,C,304,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.005200256182508498,118965.51724137932
F104Q2343666,777.0,4/1/2009,0,6/1/2034,31140.0,0.0,1.0,O,0.63,11.0,35000,0.47,0.04875,R,0,FIX30,IN,SF,47100,C,303,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9476408740910272,74468.08510638298
F104Q2343667,729.0,3/1/2009,0,6/1/2034,45780.0,0.25,1.0,O,0.86,40.0,111000,0.8,0.04875,R,0,FIX30,OH,SF,43500,C,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9297657700502332,138750.0
F104Q2343668,769.0,2/1/2009,1,5/1/2034,26100.0,0.0,1.0,O,0.8,21.0,51000,0.41,0.04875,R,0,FIX30,MI,SF,49400,P,304,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.5610905377846164,124390.24390243903
F104Q2343669,753.0,3/1/2009,0,7/1/2034,19380.0,0.12,1.0,O,0.8,41.0,164000,0.8,0.04875,R,0,FIX30,OH,SF,45400,C,305,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0014934232422788123,205000.0
F104Q2343670,776.0,4/1/2009,0,7/1/2034,26100.0,0.0,1.0,O,0.62,33.0,67000,0.57,0.0525,R,0,FIX30,MI,SF,49400,C,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9455805003228075,117543.85964912282
F104Q2343671,719.0,5/1/2009,0,4/1/2039,35644.0,0.0,1.0,O,0.31,22.0,417000,0.31,0.05125,C,0,FIX30,NY,SF,10500,N,360,2.0,USBANKNA,USBANKNA,0.9677534938419244,1345161.2903225806
F104Q2343673,787.0,4/1/2009,0,4/1/2035,,0.0,1.0,S,0.35,48.0,130000,0.35,0.04875,R,0,FIX30,NC,PU,28500,P,313,2.0,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.0030441588779341762,371428.5714285715
F104Q2343696,754.0,3/1/2009,0,7/1/2034,42644.0,0.0,1.0,O,0.74,33.0,147000,0.74,0.04875,R,0,FIX30,WA,SF,98100,P,305,1.0,Other sellers,Other servicers,0.01332038001221855,198648.64864864864
F104Q2343749,805.0,4/1/2009,0,6/1/2034,28140.0,0.0,1.0,O,0.75,,118000,0.75,0.0525,R,0,FIX30,KS,SF,66200,P,303,1.0,Other sellers,Other servicers,0.9547723088194042,157333.33333333334
F104Q2343750,775.0,3/1/2009,0,5/1/2034,28140.0,0.0,1.0,O,0.74,,286000,0.74,0.05,R,0,FIX30,KS,SF,66200,P,303,2.0,Other sellers,Other servicers,0.9634429348414418,386486.4864864865
F104Q2343751,763.0,3/1/2009,0,6/1/2034,28140.0,0.0,1.0,O,0.74,,107000,0.74,0.05,R,0,FIX30,KS,SF,66200,P,304,1.0,Other sellers,Other servicers,0.003885046682401439,144594.5945945946
F104Q2343752,789.0,3/1/2009,0,6/1/2034,45820.0,0.3,1.0,O,0.9,,137000,0.9,0.05,R,0,FIX30,KS,SF,66600,P,304,1.0,Other sellers,Other servicers,0.9095487041212241,152222.22222222222
F104Q2343753,789.0,3/1/2009,0,5/1/2034,48620.0,0.0,1.0,O,0.71,,89000,0.71,0.05,R,0,FIX30,KS,SF,67200,P,303,2.0,Other sellers,Other servicers,-0.0016140454994993387,125352.11267605635
F104Q2343754,773.0,6/1/2009,0,7/1/2034,33340.0,0.0,1.0,O,0.74,20.0,103000,0.74,0.05125,R,0,FIX30,WI,SF,53000,N,302,1.0,Other sellers,Other servicers,-0.0007508677688945231,139189.1891891892
F104Q2343838,758.0,2/1/2005,0,1/1/2035,42540.0,0.0,1.0,O,0.95,42.0,334000,0.95,0.0565,R,0,FIX30,PA,SF,18700,P,360,2.0,Other sellers,Other servicers,0.9832178549460936,351578.94736842107
F104Q2343839,743.0,4/1/2005,0,3/1/2035,42540.0,0.0,1.0,O,0.85,33.0,201000,0.85,0.054000000000000006,R,0,FIX30,PA,SF,18600,P,360,2.0,Other sellers,Other servicers,0.9226268737241038,236470.58823529413
F104Q2343853,683.0,6/1/2009,0,6/1/2034,33340.0,0.0,1.0,O,0.65,57.0,178000,0.65,0.05375,R,0,FIX30,WI,SF,53000,N,301,1.0,Other sellers,Other servicers,0.0006025538358913441,273846.1538461538
F104Q2343887,744.0,4/1/2005,0,6/1/2034,,0.0,1.0,O,0.75,39.0,275000,0.75,0.0575,R,0,FIX30,CT,SF,6700,P,351,1.0,Other sellers,Other servicers,0.9650053634318497,366666.6666666667
F104Q2343951,738.0,4/1/2009,0,6/1/2034,28140.0,0.0,1.0,O,0.74,,124000,0.74,0.05,R,0,FIX30,KS,SF,66200,P,303,1.0,Other sellers,Other servicers,0.9407616075834688,167567.56756756757
F104Q2343952,789.0,6/1/2009,0,6/1/2034,28140.0,0.0,1.0,O,0.63,,118000,0.63,0.05,R,0,FIX30,KS,SF,66200,N,301,2.0,Other sellers,Other servicers,0.9274040757784067,187301.5873015873
F104Q2343953,777.0,6/1/2009,0,7/1/2034,28140.0,0.0,1.0,O,0.24,,57000,0.24,0.05,R,0,FIX30,MO,SF,64100,N,302,2.0,Other sellers,Other servicers,0.9445936551687328,237500.0
F104Q2343954,754.0,4/1/2009,0,7/1/2034,45820.0,0.25,1.0,O,0.86,,150000,0.86,0.05,R,0,FIX30,KS,SF,66600,P,304,2.0,Other sellers,Other servicers,0.0023285817390625734,174418.60465116278
F104Q2344293,746.0,7/1/2009,0,7/1/2034,28140.0,0.0,1.0,O,0.74,28.0,211000,0.74,0.05,R,0,FIX30,KS,SF,66200,P,301,2.0,Other sellers,Other servicers,0.9317087306924197,285135.13513513515
F104Q2344296,762.0,7/1/2009,0,7/1/2034,28140.0,0.0,1.0,O,0.63,46.0,111000,0.63,0.0525,R,0,FIX30,KS,SF,66200,P,301,1.0,Other sellers,Other servicers,0.003419410496429357,176190.47619047618
F104Q2344315,796.0,5/1/2009,0,7/1/2034,17460.0,0.25,1.0,O,0.84,53.0,117000,0.84,0.04875,R,0,FIX30,OH,SF,44100,P,303,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.014218742700773342,139285.7142857143
F104Q2344316,726.0,6/1/2009,0,7/1/2034,,0.3,1.0,O,0.88,17.0,84000,0.88,0.05,R,0,FIX30,OH,SF,43400,N,302,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0052463471325044355,95454.54545454546
F104Q2344317,713.0,5/1/2009,0,7/1/2034,23844.0,0.0,1.0,O,0.9,35.0,272000,0.75,0.05,R,0,FIX30,IN,SF,46300,P,303,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9662938341203894,362666.6666666667
F104Q2344318,755.0,5/1/2009,0,7/1/2034,16974.0,0.0,1.0,O,0.77,46.0,205000,0.73,0.05,R,0,FIX30,IL,CO,60600,P,303,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.012054515850255555,280821.9178082192
F104Q2344319,762.0,3/1/2009,0,5/1/2034,16974.0,0.0,1.0,O,0.73,50.0,200000,0.73,0.05125,R,0,FIX30,IL,CO,60600,P,303,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9244678804176436,273972.602739726
F104Q2344320,676.0,5/1/2009,0,7/1/2034,22420.0,0.0,1.0,O,0.74,36.0,110000,0.74,0.05125,R,0,FIX30,MI,SF,48400,N,303,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.01092432086271815,148648.64864864864
F104Q2344321,649.0,6/1/2009,0,7/1/2034,,0.0,1.0,O,0.69,15.0,198000,0.69,0.04875,R,0,FIX30,KY,SF,40700,P,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9542253727510012,286956.52173913043
F104Q2344322,745.0,5/1/2009,0,6/1/2034,16974.0,0.0,1.0,O,0.73,54.0,250000,0.73,0.04875,R,0,FIX30,IL,SF,60700,P,302,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9684994479003852,342465.75342465757
F104Q2344323,771.0,5/1/2009,0,5/1/2034,16974.0,0.0,1.0,O,0.74,36.0,208000,0.74,0.05,R,0,FIX30,IL,SF,60000,P,301,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9640325354710697,281081.08108108107
F104Q2344324,743.0,5/1/2009,0,5/1/2034,19380.0,0.0,1.0,O,0.89,25.0,102000,0.74,0.05,R,0,FIX30,OH,SF,45400,P,301,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.009311453093447778,137837.83783783784
F104Q2344325,792.0,5/1/2009,0,6/1/2034,17140.0,0.0,1.0,O,0.49,47.0,69000,0.49,0.05125,R,0,FIX30,OH,SF,45000,P,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.957487755663009,140816.32653061225
F104Q2344326,721.0,5/1/2009,0,6/1/2034,47644.0,0.0,1.0,O,0.64,39.0,92000,0.64,0.0525,R,0,FIX30,MI,SF,48300,N,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.017755296436449047,143750.0
F104Q2344327,743.0,6/1/2009,0,7/1/2034,16974.0,0.0,1.0,O,0.69,29.0,163000,0.69,0.04875,R,0,FIX30,IL,CO,60500,P,302,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.010968596257381915,236231.88405797104
F104Q2344328,806.0,6/1/2009,0,7/1/2034,19380.0,0.0,1.0,O,0.5,23.0,42000,0.5,0.04875,R,0,FIX30,OH,CO,45400,P,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.014407897845587395,84000.0
F104Q2344329,774.0,4/1/2009,0,7/1/2034,45780.0,0.0,1.0,O,0.94,33.0,83000,0.74,0.05125,R,0,FIX30,OH,SF,43600,P,304,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.016927487140688813,112162.16216216216
F104Q2344330,798.0,5/1/2009,0,6/1/2034,18140.0,0.25,1.0,O,0.84,29.0,167000,0.84,0.05,R,0,FIX30,OH,SF,43200,P,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9548781175333083,198809.52380952382
F104Q2344331,728.0,5/1/2009,0,6/1/2034,17140.0,0.0,1.0,O,0.64,19.0,87000,0.64,0.05,R,0,FIX30,KY,SF,41000,N,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9769844496751563,135937.5
F104Q2344332,771.0,5/1/2009,0,6/1/2034,19804.0,0.0,1.0,O,0.69,15.0,151000,0.69,0.05,R,0,FIX30,MI,SF,48100,C,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.050174993604638764,218840.57971014496
F104Q2344333,739.0,8/1/2009,0,8/1/2034,34940.0,0.0,1.0,O,0.82,40.0,285000,0.74,0.04875,R,0,FIX30,FL,CO,34100,C,301,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.008415205202615003,385135.13513513515
F104Q2344334,723.0,5/1/2009,0,5/1/2034,47644.0,0.0,1.0,O,0.72,32.0,92000,0.72,0.05125,R,0,FIX30,MI,SF,48200,N,301,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.94183535388595,127777.77777777778
F104Q2344335,788.0,6/1/2009,0,6/1/2034,24340.0,0.0,1.0,O,0.38,22.0,153000,0.38,0.04875,R,0,FIX30,MI,SF,49300,P,301,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.7202983720001375,402631.5789473684
F104Q2344336,781.0,5/1/2009,0,5/1/2034,45780.0,0.0,1.0,O,0.48,22.0,83000,0.48,0.05,R,0,FIX30,OH,SF,43400,C,301,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9331290475700711,172916.6666666667
F104Q2344337,748.0,6/1/2009,0,7/1/2034,29620.0,0.0,1.0,O,0.75,18.0,106000,0.75,0.05,R,0,FIX30,MI,SF,48800,P,302,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.005147167108540664,141333.33333333334
F104Q2344338,765.0,6/1/2009,0,7/1/2034,31140.0,0.0,1.0,O,0.75,22.0,51000,0.75,0.04875,R,0,FIX30,KY,SF,40200,P,302,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9230701253258093,68000.0
F104Q2344339,761.0,2/1/2009,0,5/1/2034,,0.0,1.0,O,0.49,36.0,78000,0.49,0.0475,R,0,FIX30,TN,SF,37700,N,304,2.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.019828571271349876,159183.67346938775
F104Q2344340,669.0,5/1/2009,0,7/1/2034,35840.0,0.3,1.0,O,0.89,47.0,190000,0.89,0.05125,R,0,FIX30,FL,SF,34200,P,303,1.0,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.012407428779368413,213483.1460674157
F104Q2344493,674.0,1/1/2008,0,7/1/2034,35644.0,0.0,2.0,O,0.85,41.0,295000,0.82,0.071,C,1,FIX30,NY,SF,11400,C,319,1.0,Other sellers,"CITIMORTGAGE,INC",0.03594964970100257,359756.09756097564
F104Q2344605,698.0,1/1/2008,0,5/1/2034,16974.0,0.0,1.0,O,0.9,41.0,119000,0.88,0.073,C,1,FIX30,IL,SF,60600,C,317,1.0,Other sellers,"CITIMORTGAGE,INC",0.031699390425423864,135227.27272727274
F104Q2344633,682.0,12/1/2005,0,7/1/2034,,0.0,1.0,O,0.44,27.0,54000,0.44,0.0705,C,1,FIX30,LA,SF,70500,C,344,1.0,Other sellers,"CITIMORTGAGE,INC",0.0490052365169305,122727.27272727272
F104Q2344641,593.0,5/1/2006,0,5/1/2034,13820.0,0.0,1.0,O,0.9,28.0,174000,0.88,0.0795,C,1,FIX30,AL,SF,35100,C,337,1.0,Other sellers,"CITIMORTGAGE,INC",0.0448348789563594,197727.27272727274
F104Q2344661,711.0,1/1/2006,0,7/1/2034,36100.0,0.0,1.0,O,0.8,44.0,281000,0.8,0.0675,C,1,FIX30,FL,SF,34400,C,343,2.0,Other sellers,"CITIMORTGAGE,INC",0.057606905330469554,351250.0
F104Q2344688,714.0,12/1/2005,0,7/1/2034,35644.0,0.0,1.0,O,0.69,42.0,239000,0.69,0.0675,C,1,FIX30,NY,SF,11400,C,344,1.0,Other sellers,"CITIMORTGAGE,INC",0.02155003295618831,346376.81159420294
F104Q2344692,611.0,11/1/2005,0,7/1/2034,22900.0,0.0,1.0,O,0.58,44.0,49000,0.58,0.07,C,1,FIX30,AR,SF,72900,C,345,1.0,Other sellers,"CITIMORTGAGE,INC",0.9811664898452017,84482.75862068967
F104Q2344730,695.0,12/1/2007,0,7/1/2034,35644.0,0.0,2.0,O,0.68,49.0,244000,0.66,0.071,C,1,FIX30,NY,SF,10400,C,320,2.0,Other sellers,"CITIMORTGAGE,INC",0.036009328247952756,369696.96969696967
F104Q2344833,681.0,1/1/2008,0,7/1/2034,24340.0,0.0,1.0,O,0.4,50.0,278000,0.4,0.0645,C,1,FIX30,MI,SF,49000,C,319,2.0,Other sellers,"CITIMORTGAGE,INC",0.9695453868111227,695000.0
F104Q2344847,734.0,4/1/2006,0,5/1/2034,38220.0,0.0,1.0,O,0.74,14.0,60000,0.74,0.0675,C,1,FIX30,AR,SF,71600,C,338,2.0,Other sellers,"CITIMORTGAGE,INC",0.05239884682147839,81081.08108108108
F104Q2344875,694.0,3/1/2006,0,7/1/2034,35644.0,0.0,2.0,O,0.38,22.0,133000,0.38,0.0675,C,1,FIX30,NY,SF,11400,C,341,1.0,Other sellers,"CITIMORTGAGE,INC",0.05392970557157037,350000.0
F104Q2344887,709.0,1/1/2008,0,7/1/2034,31084.0,0.0,1.0,O,0.7,22.0,286000,0.64,0.0645,C,1,FIX30,CA,CO,91300,P,319,2.0,Other sellers,"CITIMORTGAGE,INC",0.9799441830744825,446875.0
