loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,Prepay Percent,Home Price
F103Q2567566,788.0,10/1/2005,0,9/1/2035,47894.0,0.0,1,O,0.46,16.0,323000,0.46,0.0525,R,0,FIX30,MD,SF,20700,P,360,2,"BANKOFAMERICA,NA","BANKOFAMERICA,NA",0.9423006967745252,702173.9130434783
F103Q2567588,731.0,7/1/2005,0,6/1/2035,,0.0,1,O,0.37,16.0,66000,0.37,0.06625,R,0,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers,0.9513143659569439,178378.37837837837
F103Q2567652,759.0,1/1/2005,0,12/1/2034,,0.0,1,O,0.73,39.0,162000,0.73,0.06375,R,0,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers,0.007769612599252404,221917.80821917808
F103Q2567653,684.0,1/1/2005,0,12/1/2034,,0.0,1,O,0.68,26.0,100000,0.68,0.06375,R,0,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers,0.008693076251264293,147058.82352941175
F103Q2567691,614.0,2/1/2005,0,6/1/2033,,25.0,1,O,0.9,40.0,214000,0.9,0.06,T,0,FIX30,PA,SF,18300,P,341,1,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC",0.9928829909859122,237777.77777777778
F103Q2567692,723.0,3/1/2005,0,5/1/2033,,30.0,1,O,0.95,46.0,186000,0.95,0.05875,T,0,FIX30,PA,SF,18300,P,339,1,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9481702650412701,195789.47368421053
F103Q2567694,624.0,9/1/2005,0,8/1/2035,28740.0,12.0,1,O,0.85,56.0,276000,0.85,0.065,T,0,FIX30,NY,SF,12400,N,360,2,Other sellers,Other servicers,0.9826236997022968,324705.8823529412
F103Q2567695,775.0,1/1/2006,0,7/1/2033,,0.0,1,O,0.69,17.0,78000,0.69,0.0644,R,0,FIX30,IN,SF,47300,P,331,2,Other sellers,Other servicers,0.9469213799224986,113043.47826086957
F103Q2567717,739.0,12/1/2005,0,11/1/2035,37340.0,0.0,1,O,0.65,13.0,295000,0.65,0.065,T,0,FIX30,FL,SF,32900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9591812950072833,453846.1538461538
F103Q2567737,758.0,4/1/2005,1,5/1/2033,28140.0,40.0,1,O,0.97,34.0,111000,0.97,0.055,R,0,FIX30,MO,SF,64100,P,338,1,Other sellers,Other servicers,0.315989328521026,114432.98969072165
F103Q2567766,713.0,2/1/2006,0,7/1/2033,29404.0,0.0,1,O,0.62,28.0,127000,0.45,0.06625,R,0,FIX30,WI,SF,53100,C,330,2,Other sellers,Other servicers,0.9878278394363852,282222.2222222222
F103Q2567773,697.0,2/1/2006,0,1/1/2036,,25.0,1,S,0.88,57.0,322000,0.88,0.06375,T,0,FIX30,CO,SF,81000,N,360,2,NATLCITYMTGECO,"PNCMTGESERVICES,INC",0.9265827585900702,365909.0909090909
F103Q2567774,756.0,3/1/2006,0,7/1/2033,43100.0,12.0,1,O,0.8,22.0,132000,0.8,0.06375,R,0,FIX30,WI,SF,53000,P,329,2,Other sellers,Other servicers,0.949452693992871,165000.0
F103Q2567944,790.0,8/1/2005,0,12/1/2033,,0.0,1,O,0.51,36.0,142000,0.51,0.05875,R,0,FIX30,PA,SF,16200,P,341,2,Other sellers,Other servicers,0.9882734804821285,278431.3725490196
F103Q2568157,761.0,1/1/2006,0,5/1/2033,41780.0,0.0,1,O,0.76,19.0,227000,0.76,0.065,R,0,FIX30,OH,SF,44800,P,329,2,USBANKNA,USBANKNA,0.9504244910378672,298684.2105263158
F103Q2568158,782.0,3/1/2006,0,4/1/2033,33340.0,25.0,1,O,0.88,41.0,156000,0.88,0.062,R,0,FIX30,WI,SF,53000,N,326,2,Other sellers,Other servicers,0.8696589444170807,177272.72727272726
F103Q2568191,745.0,8/1/2005,0,6/1/2033,40420.0,25.0,1,O,0.86,8.0,77000,0.86,0.05875,R,0,FIX30,IL,SF,61100,P,335,2,USBANKNA,USBANKNA,0.9560549310456942,89534.88372093023
F103Q2568192,795.0,5/1/2006,0,7/1/2033,,0.0,2,O,0.86,32.0,54000,0.86,0.0675,R,0,FIX30,NY,SF,13600,P,327,1,Other sellers,Other servicers,0.8852367229733696,62790.6976744186
F103Q2568194,685.0,7/1/2006,0,11/1/2033,,25.0,1,O,0.87,35.0,113000,0.87,0.07125,R,0,FIX30,NY,SF,13400,N,329,1,Other sellers,Other servicers,0.9619492555995596,129885.05747126437
F103Q2568200,747.0,4/1/2006,0,11/1/2033,47894.0,0.0,1,O,0.71,49.0,190000,0.71,0.0625,T,0,FIX30,MD,SF,20700,P,332,2,USBANKNA,USBANKNA,0.956246286126396,267605.6338028169
F103Q2568201,803.0,4/1/2006,0,11/1/2033,47894.0,0.0,1,O,0.79,29.0,221000,0.79,0.0625,T,0,FIX30,MD,SF,20700,N,332,1,USBANKNA,USBANKNA,0.940916390513766,279746.83544303797
F103Q2568203,731.0,6/1/2006,0,5/1/2036,36740.0,0.0,1,O,0.8,43.0,212000,0.8,0.0625,T,0,FIX30,FL,SF,34700,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9636659258126992,265000.0
F103Q2568204,611.0,9/1/2006,0,8/1/2036,36740.0,0.0,1,O,0.58,44.0,417000,0.58,0.06875,R,0,FIX30,FL,PU,34700,P,360,2,Other sellers,Other servicers,-0.004800362854030206,718965.5172413794
F103Q2568212,800.0,8/1/2006,0,6/1/2033,16974.0,0.0,1,O,0.64,39.0,168000,0.64,0.06875,R,0,FIX30,IL,SF,60400,N,323,2,Other sellers,Other servicers,0.982133564665361,262500.0
F103Q2568214,740.0,7/1/2006,0,6/1/2033,,0.0,1,O,0.72,29.0,139000,0.72,0.07,T,0,FIX30,FL,SF,33000,N,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9461272355307768,193055.55555555556
F103Q2568215,648.0,7/1/2006,0,6/1/2036,42644.0,0.0,1,O,0.73,24.0,338000,0.73,0.065,T,0,FIX30,WA,SF,98200,C,360,2,Other sellers,Other servicers,0.9907293595058193,463013.698630137
F103Q2568216,786.0,9/1/2006,0,6/1/2033,11020.0,30.0,1,O,0.87,50.0,106000,0.87,0.06945,R,0,FIX30,PA,SF,16600,P,322,2,Other sellers,Other servicers,0.9879832999614456,121839.08045977012
F103Q2568217,641.0,10/1/2006,0,9/1/2036,,0.0,1,O,0.63,26.0,157000,0.63,0.0675,R,0,FIX30,NC,SF,28600,P,360,2,Other sellers,Other servicers,0.9481738162137332,249206.3492063492
F103Q2568218,806.0,8/1/2006,0,6/1/2033,,0.0,1,O,0.63,28.0,313000,0.63,0.06875,R,0,FIX30,WI,SF,54400,P,323,2,Other sellers,Other servicers,-0.0018536382637326931,496825.3968253968
F103Q2568219,744.0,8/1/2006,0,7/1/2033,25180.0,0.0,1,O,0.68,28.0,169000,0.68,0.07125,R,0,FIX30,MD,SF,21700,P,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9468543424907521,248529.41176470587
F103Q2568226,778.0,10/1/2006,0,6/1/2033,,0.0,1,O,0.53,22.0,178000,0.41,0.06625,R,0,FIX30,OK,SF,74000,N,321,2,Other sellers,Other servicers,0.9760114251283187,434146.34146341466
F103Q2568249,692.0,2/1/2005,0,6/1/2033,,0.0,1,O,0.21,35.0,50000,0.21,0.065,R,0,FIX30,NC,SF,28600,C,341,2,Other sellers,Other servicers,0.02192581504789424,238095.2380952381
F103Q2568258,779.0,9/1/2006,0,3/1/2034,,0.0,1,O,0.19,19.0,29000,0.19,0.0725,R,0,FIX30,FL,SF,34600,P,331,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9846080647466895,152631.57894736843
F103Q2568277,704.0,11/1/2006,0,5/1/2033,46060.0,0.0,1,O,0.86,40.0,264000,0.76,0.065,T,0,FIX30,AZ,SF,85600,P,319,2,Other sellers,Other servicers,0.9353171144988702,347368.4210526316
F103Q2568278,792.0,12/1/2006,0,5/1/2033,,0.0,1,O,0.76,32.0,64000,0.76,0.065,R,0,FIX30,OK,CO,74000,P,318,2,Other sellers,Other servicers,0.9891074009580573,84210.52631578947
F103Q2568280,746.0,11/1/2006,0,7/1/2033,17460.0,0.0,1,O,0.8524441,38.0,73000,0.76,0.06535,R,0,FIX30,OH,SF,44000,N,321,1,Other sellers,Other servicers,-0.0003090141340514402,96052.63157894737
F103Q2568284,761.0,8/1/2006,0,5/1/2033,,0.0,1,O,0.75,38.0,232000,0.75,0.0675,R,0,FIX30,MI,SF,49400,N,322,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9630330813844552,309333.3333333333
F103Q2568289,741.0,8/1/2006,0,7/1/2033,,30.0,1,O,0.92,46.0,125000,0.92,0.06875,R,0,FIX30,MI,SF,48800,P,324,2,Other sellers,Other servicers,0.9106992901413441,135869.5652173913
F103Q2568290,526.0,8/1/2006,0,7/1/2033,47644.0,0.0,1,O,0.71,30.0,148000,0.71,0.06875,R,0,FIX30,MI,SF,48400,P,324,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9031524416571438,208450.70422535212
F103Q2568292,651.0,6/1/2006,0,4/1/2033,34740.0,0.0,1,O,0.6,55.0,160000,0.6,0.0625,R,0,FIX30,MI,CO,49400,P,323,2,Other sellers,Other servicers,0.9899128116192775,266666.6666666667
F103Q2568294,706.0,5/1/2006,0,5/1/2033,19804.0,0.0,1,O,0.76,26.0,192000,0.76,0.065,R,0,FIX30,MI,SF,48100,N,325,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9069112669615285,252631.57894736843
F103Q2568295,706.0,7/1/2006,0,6/1/2033,,0.0,1,O,0.76,25.0,191000,0.76,0.065,R,0,FIX30,MI,CO,49600,N,324,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9099570635873402,251315.7894736842
F103Q2568301,688.0,8/1/2006,0,6/1/2033,47644.0,0.0,1,O,0.33,41.0,68000,0.33,0.06625,R,0,FIX30,MI,SF,48300,N,323,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9880943357361105,206060.60606060605
F103Q2568304,745.0,5/1/2006,0,7/1/2033,,0.0,1,O,0.24,17.0,57000,0.24,0.0625,R,0,FIX30,MI,SF,48700,C,327,2,Other sellers,Other servicers,0.9926230424951354,237500.0
F103Q2568308,718.0,6/1/2006,0,6/1/2033,,0.0,1,O,0.66,34.0,120000,0.66,0.06625,R,0,FIX30,MI,SF,49600,P,325,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9170605919352047,181818.18181818182
F103Q2568391,771.0,6/1/2006,0,5/1/2033,34940.0,0.0,1,S,0.37,20.0,98000,0.37,0.05875,R,0,FIX30,FL,SF,34100,C,324,1,Other sellers,"JPMORGANCHASEBANK,NA",0.8917768748413734,264864.86486486485
F103Q2568537,758.0,6/1/2005,0,6/1/2033,26100.0,0.0,1,O,0.23,31.0,48000,0.23,0.0575,R,0,FIX30,MI,CO,49400,N,337,1,Other sellers,"JPMORGANCHASEBANK,NA",0.1181684892075599,208695.65217391303
F103Q2568587,758.0,2/1/2005,0,7/1/2033,17460.0,0.0,1,O,0.8,39.0,190000,0.8,0.05875,R,0,FIX30,OH,SF,44000,C,342,2,Other sellers,"JPMORGANCHASEBANK,NA",0.8872954598398837,237500.0
F103Q2568588,714.0,4/1/2005,0,5/1/2033,,0.0,1,O,0.72,33.0,201000,0.72,0.05875,R,0,FIX30,OH,SF,44000,P,338,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9279166435699342,279166.6666666667
F103Q2568609,779.0,6/1/2005,1,6/1/2033,,0.0,1,O,0.74,18.0,221000,0.74,0.055,R,0,FIX30,MI,SF,49200,P,337,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9750445644589347,298648.64864864864
F103Q2568646,710.0,7/1/2005,0,5/1/2033,26900.0,0.0,1,O,0.64,14.0,81000,0.64,0.06,T,0,FIX30,IN,SF,46100,P,335,2,Other sellers,"JPMORGANCHASEBANK,NA",0.04359048760387542,126562.5
F103Q2568729,612.0,3/1/2007,0,7/1/2033,,25.0,1,O,0.84,46.0,224000,0.84,0.065,R,0,FIX30,OK,SF,74600,P,317,2,Other sellers,Other servicers,0.9054474870067997,266666.6666666667
F103Q2568730,795.0,2/1/2007,0,7/1/2033,,0.0,1,O,0.63,25.0,70000,0.62,0.0625,R,0,FIX30,OH,SF,44800,N,318,2,Other sellers,Other servicers,0.9114708376546133,112903.22580645162
F103Q2568732,806.0,3/1/2007,0,7/1/2033,20740.0,0.0,1,O,0.33,48.0,64000,0.33,0.065,R,0,FIX30,WI,SF,54700,P,317,2,Other sellers,Other servicers,0.9682387936381908,193939.39393939392
F103Q2568939,809.0,5/1/2007,0,6/1/2033,,25.0,1,O,0.89,50.0,99000,0.89,0.06125,R,0,FIX30,OH,SF,44800,N,314,2,Other sellers,Other servicers,0.9058959515410381,111235.95505617978
F103Q2568974,777.0,5/1/2007,0,5/1/2033,37860.0,0.0,1,O,0.58,19.0,117000,0.58,0.06625,R,0,FIX30,FL,SF,32500,C,313,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9406747460800631,201724.1379310345
F103Q2568975,708.0,5/1/2007,0,5/1/2033,25860.0,0.0,1,O,0.69,62.0,154000,0.69,0.06625,R,0,FIX30,NC,SF,28600,C,313,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.970686408403801,223188.40579710147
F103Q2568976,732.0,7/1/2007,0,8/1/2033,49340.0,0.0,1,O,0.39,18.0,105000,0.39,0.0643,R,0,FIX30,MA,SF,1500,N,314,2,Other sellers,Other servicers,0.9654310076092366,269230.76923076925
F103Q2568978,734.0,6/1/2007,0,5/1/2033,48900.0,0.0,1,O,0.19,39.0,66000,0.19,0.06625,R,0,FIX30,NC,SF,28400,N,312,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9589750546040378,347368.4210526316
F103Q2569001,739.0,6/1/2007,0,5/1/2033,,0.0,1,O,0.54,46.0,63000,0.54,0.065,R,0,FIX30,WI,SF,53100,P,312,2,Other sellers,Other servicers,0.9682617865253426,116666.66666666666
F103Q2569002,781.0,7/1/2007,0,6/1/2033,33340.0,0.0,1,O,0.72,33.0,129000,0.72,0.06375,R,0,FIX30,WI,SF,53000,N,312,2,Other sellers,Other servicers,0.9426790476477048,179166.6666666667
F103Q2569003,787.0,8/1/2007,0,6/1/2033,22180.0,0.0,1,O,0.65,20.0,63000,0.65,0.07,R,0,FIX30,NC,SF,28300,N,311,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9746547288731933,96923.07692307692
F103Q2569004,772.0,8/1/2007,0,7/1/2034,,0.0,1,O,0.13,19.0,57000,0.13,0.07,R,0,FIX30,FL,SF,32200,P,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9782306892699386,438461.53846153844
F103Q2569005,746.0,7/1/2007,0,6/1/2033,,0.0,1,O,0.66,26.0,278000,0.66,0.06625,R,0,FIX30,NC,SF,28500,C,312,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.987549550530064,421212.1212121212
F103Q2569006,723.0,7/1/2007,0,6/1/2033,15980.0,0.0,1,S,0.61,32.0,222000,0.61,0.06625,R,0,FIX30,FL,SF,34100,N,312,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9703028517619791,363934.4262295082
F103Q2569007,598.0,9/1/2007,0,8/1/2037,44140.0,0.0,1,O,0.71,26.0,165000,0.71,0.06875,R,0,FIX30,MA,SF,1300,N,360,2,Other sellers,Other servicers,-0.0025986399638330843,232394.36619718312
F103Q2569008,766.0,9/1/2007,0,8/1/2037,15540.0,0.0,1,O,0.8,43.0,375000,0.8,0.06875,R,0,FIX30,VT,SF,5400,N,360,2,Other sellers,Other servicers,0.9813105033000636,468750.0
F103Q2569009,789.0,6/1/2006,0,6/1/2033,47644.0,0.0,1,O,0.76,32.0,135000,0.76,0.0575,R,0,FIX30,MI,SF,48300,P,325,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9089663156369314,177631.57894736843
F103Q2569010,693.0,10/1/2006,0,7/1/2033,18140.0,0.0,1,O,0.76,31.0,174000,0.76,0.0625,R,0,FIX30,OH,SF,43200,P,322,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9189827186337195,228947.36842105264
F103Q2569011,794.0,7/1/2006,0,4/1/2033,30460.0,0.0,1,O,0.57,13.0,92000,0.57,0.06375,R,0,FIX30,KY,SF,40500,N,322,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9922404265834633,161403.50877192983
F103Q2569012,780.0,3/1/2007,0,6/1/2033,16974.0,0.0,1,O,0.56,33.0,213000,0.56,0.06375,T,0,FIX30,IL,SF,60000,C,316,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.992258934600056,380357.14285714284
F103Q2569013,702.0,1/1/2006,0,6/1/2033,47644.0,0.0,1,O,0.75,41.0,134000,0.75,0.06375,R,0,FIX30,MI,SF,48200,N,330,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.022554781966253754,178666.66666666666
F103Q2569014,767.0,5/1/2006,1,10/1/2033,24340.0,30.0,1,O,0.91,34.0,107000,0.91,0.065,T,0,FIX30,MI,SF,49500,P,330,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.0671710999116866,117582.41758241758
F103Q2569015,741.0,3/1/2006,0,7/1/2033,45780.0,0.0,1,O,0.45,43.0,66000,0.45,0.065,R,0,FIX30,OH,SF,43500,P,329,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9348635084857126,146666.66666666666
F103Q2569016,793.0,7/1/2006,0,5/1/2033,,0.0,1,O,0.48,26.0,63000,0.48,0.0675,R,0,FIX30,IL,SF,62400,C,323,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9573968719949989,131250.0
F103Q2569017,794.0,7/1/2006,0,5/1/2033,,0.0,1,O,0.67,27.0,136000,0.67,0.06875,R,0,FIX30,MI,SF,49600,C,323,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9778404283361244,202985.07462686565
F103Q2569018,813.0,8/1/2006,0,7/1/2033,26100.0,0.0,1,O,0.51,18.0,39000,0.51,0.06875,R,0,FIX30,MI,CO,49400,N,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9753836789200042,76470.58823529411
F103Q2569049,776.0,11/1/2007,0,10/1/2033,,0.0,1,O,0.65,26.0,130000,0.65,0.06875,R,0,FIX30,VA,SF,23900,P,312,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9828047377536913,200000.0
F103Q2569062,759.0,7/1/2007,0,5/1/2033,44140.0,0.0,1,O,0.51,65.0,56000,0.51,0.06415,R,0,FIX30,MA,SF,1300,N,311,1,Other sellers,Other servicers,0.9783949403460845,109803.92156862745
F103Q2569063,780.0,7/1/2007,0,5/1/2033,44140.0,0.0,1,O,0.7,22.0,93000,0.7,0.06434999999999999,R,0,FIX30,MA,SF,1300,C,311,2,Other sellers,Other servicers,0.9214428877592641,132857.14285714287
F103Q2569064,800.0,3/1/2008,0,6/1/2033,16974.0,0.0,1,O,0.65,,100000,0.65,0.0575,R,0,FIX30,IL,SF,60100,N,304,1,Other sellers,Other servicers,0.9325530289730296,153846.15384615384
F103Q2569078,703.0,1/1/2008,0,7/1/2033,37100.0,0.0,1,O,0.63,61.0,301000,0.63,0.05,R,0,FIX30,CA,PU,91300,P,307,2,Other sellers,Other servicers,0.9018351495642325,477777.77777777775
F103Q2569135,797.0,5/1/2008,0,5/1/2033,14484.0,0.0,1,O,0.29,42.0,115000,0.29,0.0603,R,0,FIX30,MA,SF,2000,N,301,2,Other sellers,Other servicers,0.9733470811360252,396551.7241379311
F103Q2569196,773.0,6/1/2008,0,7/1/2033,49340.0,0.0,1,O,0.78,37.0,198000,0.78,0.0594,R,0,FIX30,MA,SF,1700,N,302,1,Other sellers,Other servicers,0.8983544957679755,253846.15384615384
F103Q2569212,808.0,3/1/2008,0,5/1/2033,16974.0,0.0,1,O,0.65,21.0,109000,0.65,0.05875,R,0,FIX30,IL,SF,60100,N,303,1,Other sellers,Other servicers,0.8963698885822861,167692.3076923077
F103Q2569213,787.0,5/1/2008,0,6/1/2033,47644.0,0.0,1,O,0.69,35.0,121000,0.69,0.05875,T,0,FIX30,MI,SF,48100,N,302,2,Other sellers,Other servicers,0.9128039942777612,175362.3188405797
F103Q2569214,705.0,5/1/2008,0,5/1/2033,47644.0,0.0,1,O,0.72,,229000,0.72,0.05875,T,0,FIX30,MI,CO,48300,N,301,2,Other sellers,Other servicers,0.9581927328916113,318055.55555555556
F103Q2569215,791.0,4/1/2008,0,5/1/2033,16974.0,0.0,1,O,0.72,20.0,245000,0.72,0.06,R,0,FIX30,IL,SF,60400,N,302,2,Other sellers,Other servicers,0.9710647139529974,340277.7777777778
F103Q2569216,694.0,4/1/2008,0,5/1/2033,16974.0,30.0,1,O,0.87,37.0,211000,0.87,0.06,R,0,FIX30,IL,SF,60000,N,302,2,Other sellers,Other servicers,0.9374536655000509,242528.7356321839
F103Q2569219,813.0,6/1/2008,0,6/1/2033,19740.0,0.0,1,O,0.44,47.0,98000,0.44,0.05875,R,0,FIX30,CO,SF,80100,N,301,1,Other sellers,Other servicers,0.9614168290342086,222727.27272727274
F103Q2569230,705.0,6/1/2008,0,6/1/2033,47644.0,0.0,1,O,0.74,42.0,144000,0.74,0.0625,R,0,FIX30,MI,SF,48000,N,301,2,Other sellers,Other servicers,0.9844526416605933,194594.5945945946
F103Q2569233,684.0,5/1/2008,0,5/1/2033,17140.0,0.0,1,O,0.64,37.0,196000,0.64,0.05875,T,0,FIX30,OH,SF,45100,N,301,1,Other sellers,Other servicers,0.9477539861355258,306250.0
F103Q2569238,813.0,5/1/2008,0,5/1/2033,41180.0,0.0,1,O,0.72,50.0,182000,0.72,0.05875,R,0,FIX30,IL,SF,62200,N,301,1,Other sellers,Other servicers,0.0022872660845482348,252777.77777777778
F103Q2569239,766.0,6/1/2008,0,6/1/2033,,0.0,1,S,0.57,,180000,0.57,0.05875,R,0,FIX30,MI,CO,49700,N,301,2,Other sellers,Other servicers,-0.004268956114427888,315789.47368421056
F103Q2569240,715.0,5/1/2008,0,5/1/2033,19804.0,0.0,1,O,0.68,,173000,0.68,0.05875,R,0,FIX30,MI,SF,48200,N,301,1,Other sellers,Other servicers,0.03582063379352646,254411.76470588232
F103Q2569241,783.0,6/1/2008,0,6/1/2033,,0.0,2,O,0.6,,186000,0.6,0.05875,R,0,FIX30,CO,SF,80200,N,301,2,Other sellers,Other servicers,0.9566430395805753,310000.0
F103Q2569242,688.0,6/1/2008,0,6/1/2033,47644.0,0.0,1,O,0.71,,175000,0.71,0.05875,R,0,FIX30,MI,SF,48000,N,301,2,Other sellers,Other servicers,0.9019039528567359,246478.87323943662
F103Q2569244,754.0,6/1/2008,0,7/1/2033,47644.0,0.0,1,O,0.67,38.0,206000,0.67,0.0575,T,0,FIX30,MI,SF,48300,N,302,2,Other sellers,Other servicers,-0.002064001776678123,307462.68656716414
F103Q2569245,801.0,6/1/2008,0,6/1/2033,47644.0,25.0,1,O,0.83,37.0,156000,0.83,0.06,T,0,FIX30,MI,SF,48000,N,301,1,Other sellers,Other servicers,0.923416145951208,187951.80722891568
F103Q2569246,763.0,6/1/2008,0,6/1/2033,,30.0,1,O,0.87,35.0,73000,0.87,0.05875,T,0,FIX30,OH,SF,43300,N,301,1,Other sellers,Other servicers,-0.0018697842263163623,83908.0459770115
F103Q2569247,722.0,6/1/2008,0,6/1/2033,47644.0,0.0,1,O,0.62,20.0,179000,0.62,0.05875,R,0,FIX30,MI,SF,48300,N,301,1,Other sellers,Other servicers,-0.00043466476697465953,288709.67741935485
F103Q2569256,726.0,7/1/2007,0,5/1/2035,42020.0,0.0,1,O,0.49,41.0,280000,0.49,0.06375,R,0,FIX30,CA,SF,93400,P,335,2,Other sellers,Other servicers,0.9821121128886797,571428.5714285715
F103Q2570466,708.0,7/1/2008,0,7/1/2033,17140.0,0.0,1,O,0.73,42.0,134000,0.73,0.06,T,0,FIX30,OH,SF,45000,N,301,2,Other sellers,Other servicers,0.9596256905161152,183561.64383561644
F103Q2570467,756.0,7/1/2008,0,7/1/2033,47644.0,0.0,1,O,0.72,33.0,207000,0.72,0.06,T,0,FIX30,MI,SF,48800,N,301,1,Other sellers,Other servicers,0.0030127429251554125,287500.0
F103Q2570478,740.0,11/1/2006,0,6/1/2033,16974.0,0.0,1,O,0.91,58.0,257000,0.46,0.0575,R,0,FIX30,IL,PU,60500,P,320,2,Other sellers,Other servicers,0.990044616776588,558695.652173913
F103Q2570488,729.0,8/1/2008,0,8/1/2033,47644.0,0.0,1,O,0.15,24.0,110000,0.15,0.0625,R,0,FIX30,MI,SF,48300,N,301,2,Other sellers,Other servicers,0.9764703053385355,733333.3333333334
F103Q2570726,663.0,5/1/2007,0,7/1/2033,40060.0,0.0,1,O,0.8,16.0,86000,0.54,0.0689,B,0,FIX30,VA,SF,23800,C,315,1,Other sellers,"WELLSFARGOBANK,NA",0.9284439620787669,159259.25925925924
F103Q2570727,811.0,8/1/2007,0,7/1/2033,33340.0,0.0,1,O,0.81,17.0,158000,0.74,0.0702,B,0,FIX30,WI,SF,53000,C,312,2,Other sellers,"WELLSFARGOBANK,NA",0.9636447910520902,213513.51351351352
F103Q2570728,748.0,5/1/2007,0,6/1/2033,12580.0,0.0,1,O,0.8,25.0,315000,0.75,0.0659,B,0,FIX30,MD,SF,21100,P,314,2,Other sellers,"WELLSFARGOBANK,NA",0.924782197141078,420000.0
F103Q2570729,757.0,8/1/2007,0,6/1/2033,42044.0,0.0,1,O,0.51,45.0,307000,0.42,0.0668,R,1,FIX30,CA,SF,92600,C,311,1,Other sellers,"WELLSFARGOBANK,NA",0.9205324998795386,730952.380952381
F103Q2570730,789.0,1/1/2007,0,4/1/2033,12420.0,0.0,1,O,0.79,26.0,43000,0.75,0.0665,R,1,FIX30,TX,SF,78600,P,316,1,Other sellers,"WELLSFARGOBANK,NA",0.15606923193290848,57333.333333333336
F103Q2570731,723.0,5/1/2007,0,7/1/2033,41940.0,0.0,1,O,0.56,38.0,290000,0.56,0.0659,R,1,FIX30,CA,SF,95100,C,315,2,Other sellers,"WELLSFARGOBANK,NA",0.9689769918585325,517857.1428571428
F103Q2570732,809.0,6/1/2007,0,6/1/2033,38060.0,0.0,1,O,0.78,24.0,148000,0.78,0.0661,B,0,FIX30,AZ,PU,85000,N,313,1,Other sellers,Other servicers,0.9904871833224984,189743.58974358975
F103Q2570733,794.0,7/1/2007,0,4/1/2033,31084.0,0.0,1,O,0.91,31.0,201000,0.8,0.0669,B,0,FIX30,CA,CO,90000,P,310,1,Other sellers,"WELLSFARGOBANK,NA",0.9615209758239665,251250.0
F103Q2570734,749.0,3/1/2007,1,5/1/2033,26420.0,0.0,1,O,0.79,20.0,374000,0.75,0.06709999999999999,B,0,FIX30,TX,PU,77300,P,315,2,Other sellers,"WELLSFARGOBANK,NA",0.9648581071195683,498666.6666666667
F103Q2570735,800.0,7/1/2007,0,5/1/2033,41884.0,0.0,1,O,0.79,37.0,337000,0.79,0.0673,B,0,FIX30,CA,CO,94100,P,311,1,Other sellers,"WELLSFARGOBANK,NA",0.9573330801688644,426582.2784810126
