loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name
F102Q4527393,700,1/1/2006,N,11/1/2032,21780,30,1,O,90,40,86000,90,6.375,T,N,FIX30,IN,SF,47700,N,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527394,743,3/1/2007,N,1/1/2033,33780,0,1,O,76,45,135000,76,6.375,R,N,FIX30,MI,SF,48100,C,311,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527395,746,3/1/2007,N,1/1/2033,21780,0,1,O,72,24,77000,72,6.375,R,N,FIX30,IN,SF,47700,P,311,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527396,783,1/1/2007,N,11/1/2032,,0,1,O,67,15,93000,67,6.5,R,N,FIX30,MI,SF,49300,C,311,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527397,735,3/1/2006,N,11/1/2032,26100,0,1,O,69,18,101000,69,6.5,R,N,FIX30,MI,SF,49400,N,321,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527398,730,11/1/2006,N,12/1/2032,24340,0,1,O,59,19,105000,59,6.5,R,N,FIX30,MI,SF,49300,N,314,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527399,716,12/1/2006,N,12/1/2032,17140,0,1,O,72,28,59000,72,6.5,R,N,FIX30,OH,CO,45000,N,313,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527400,772,6/1/2006,N,12/1/2032,29620,0,1,O,73,28,175000,73,6.5,R,N,FIX30,MI,SF,48800,N,319,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527401,782,6/1/2006,N,1/1/2033,34940,0,1,O,59,29,287000,59,6.625,R,N,FIX30,FL,CO,34100,C,320,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527402,800,5/1/2006,N,12/1/2032,,0,1,O,34,44,93000,34,6.5,R,N,FIX30,MI,SF,49600,N,320,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527403,789,3/1/2006,N,1/1/2033,,0,1,O,44,30,81000,44,6.5,R,N,FIX30,MI,SF,49300,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527404,697,2/1/2006,N,1/1/2033,,0,1,O,52,24,192000,52,6.5,R,N,FIX30,MI,SF,49600,C,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527405,787,3/1/2006,N,1/1/2033,28020,0,1,O,76,20,132000,76,6.5,R,N,FIX30,MI,SF,49000,N,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527406,761,10/1/2006,N,11/1/2032,19804,0,1,O,54,7,55000,54,6.75,R,N,FIX30,MI,SF,48100,N,314,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527407,762,6/1/2006,N,12/1/2032,45780,0,1,O,76,35,115000,76,6.75,R,N,FIX30,OH,SF,43500,C,319,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527408,769,10/1/2006,N,1/1/2033,19380,0,1,O,80,27,79000,80,6.75,R,N,FIX30,OH,SF,45300,N,316,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527409,687,7/1/2006,N,12/1/2032,47644,12,1,O,75,33,73000,75,6.875,T,N,FIX30,MI,SF,48000,C,318,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527410,808,10/1/2006,N,11/1/2032,45780,0,1,O,42,29,64000,42,6.875,R,N,FIX30,OH,SF,43600,N,314,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527411,684,8/1/2006,N,11/1/2032,18140,12,1,O,80,45,115000,80,7,R,N,FIX30,OH,SF,43200,N,316,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4527438,743,11/1/2007,N,10/1/2033,11340,0,1,O,76,35,180000,76,6.875,T,N,FIX30,SC,SF,29600,P,312,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F102Q4527507,503,2/1/2008,N,8/1/2033,,0,1,O,15,14,56000,15,6.25,R,N,FIX30,NC,SF,28300,P,307,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F102Q4527638,804,3/1/2006,N,11/1/2032,36084,0,1,O,57,29,274000,57,6.5,T,N,FIX30,CA,SF,94700,N,321,2,"BANKOFAMERICA,NA","BANKOFAMERICA,NA"
F102Q4527799,745,3/1/2005,N,12/1/2032,42020,0,1,I,70,20,271000,70,5.875,R,N,FIX30,CA,SF,93400,C,334,2,Other sellers,Other servicers
F102Q4527800,745,3/1/2005,N,11/1/2033,42020,0,1,I,50,20,290000,50,5.875,R,N,FIX30,CA,SF,93400,N,345,2,Other sellers,Other servicers
F102Q4527801,745,3/1/2005,N,11/1/2033,42020,0,1,I,50,20,289000,50,5.875,R,N,FIX30,CA,SF,93400,N,345,2,Other sellers,Other servicers
F102Q4527802,745,3/1/2005,N,11/1/2033,42020,0,1,I,61,20,360000,61,5.875,R,N,FIX30,CA,SF,93400,N,345,2,Other sellers,Other servicers
F102Q4527841,750,5/1/2006,N,11/1/2032,22744,25,1,O,90,35,116000,90,5.875,R,N,FIX30,FL,CO,33000,P,319,1,"BANKOFAMERICA,NA",Other servicers
F102Q4528718,782,1/1/2009,N,9/1/2037,47644,0,1,O,40,23,417000,40,5.5,R,N,FIX30,MI,SF,48000,N,345,1,Other sellers,Other servicers
F102Q4528839,782,12/1/2006,Y,11/1/2032,42644,0,1,O,80,19,162000,72,6.74,R,Y,FIX30,WA,SF,98000,P,312,2,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528840,777,2/1/2007,N,12/1/2032,14484,0,1,O,68,27,169000,46,6.65,R,Y,FIX30,MA,SF,2000,C,311,2,Other sellers,Other servicers
F102Q4528841,705,2/1/2006,N,11/1/2032,38900,0,1,O,80,40,255000,76,6.82,B,Y,FIX30,OR,SF,97200,C,322,2,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528842,802,12/1/2006,N,11/1/2032,39340,0,1,O,68,22,190000,63,6.89,B,Y,FIX30,UT,SF,84600,C,312,2,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528843,747,11/1/2006,N,10/1/2032,12420,0,1,O,83,41,126000,83,6.9,B,Y,FIX30,TX,SF,78600,P,312,1,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528844,703,1/1/2007,Y,1/1/2033,26420,0,1,O,80,37,169000,77,6.86,B,Y,FIX30,TX,PU,77400,P,313,1,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528845,754,12/1/2006,Y,11/1/2032,19124,0,1,O,78,32,177000,78,6.76,B,Y,FIX30,TX,PU,75000,P,312,2,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528846,678,2/1/2007,N,11/1/2032,41740,0,1,O,27,23,84000,27,6.7,R,Y,FIX30,CA,CO,92000,C,310,1,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528847,768,12/1/2006,N,12/1/2032,26420,30,1,O,95,35,100000,90,6.79,R,Y,FIX30,TX,SF,77000,P,313,1,Other sellers,"WELLSFARGOBANK,NA"
F102Q4528879,781,1/1/2008,N,2/1/2033,17140,0,1,O,80,26,194000,63,6.5,R,N,FIX30,OH,SF,45000,C,302,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4528881,692,1/1/2008,N,1/1/2033,45780,0,1,O,77,23,186000,71,6.125,R,N,FIX30,OH,SF,43600,N,301,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4528882,647,3/1/2006,N,1/1/2033,47644,0,1,O,80,32,103000,76,6.5,R,N,FIX30,MI,SF,48000,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F102Q4529012,805,5/1/2005,N,12/1/2032,,0,1,O,66,,108000,66,4.63,R,N,FIX30,NY,SF,13600,C,332,2,HSBCMTGECORPUSA,Other servicers
F102Q4529016,733,8/1/2005,N,11/1/2032,31084,0,1,O,69,,254000,69,4.5,R,N,FIX30,CA,SF,91700,C,328,1,HSBCMTGECORPUSA,Other servicers
F102Q4529017,784,9/1/2005,N,1/1/2033,35644,0,1,O,43,,206000,41,4.5,R,N,FIX30,NJ,SF,7400,C,329,2,HSBCMTGECORPUSA,Other servicers
F102Q4529241,756,7/1/2006,N,9/1/2033,31140,0,1,O,77,55,229000,77,5.25,R,N,FIX30,IN,SF,47100,P,327,2,Other sellers,Other servicers
F102Q4529590,769,7/1/2005,N,1/1/2033,23844,0,1,O,68,30,136000,68,6.25,R,N,FIX30,IN,SF,46300,P,331,2,Other sellers,Other servicers
F102Q4529592,782,2/1/2006,N,1/1/2033,23844,0,1,O,66,23,59000,66,6.75,R,N,FIX30,IN,SF,46300,N,324,1,Other sellers,Other servicers
F102Q4529615,663,3/1/2006,N,12/1/2032,25540,0,1,O,79,55,130000,79,6.75,R,Y,FIX30,CT,SF,6000,C,322,1,Other sellers,"CITIMORTGAGE,INC"
F102Q4529639,713,2/1/2005,N,1/1/2033,30140,0,1,O,99,53,52000,99,7.55,R,Y,FIX30,PA,SF,17000,N,336,1,Other sellers,"CITIMORTGAGE,INC"
F102Q4529649,513,6/1/2005,N,12/1/2032,17140,0,1,O,95,37,362000,93,8.95,C,Y,FIX30,OH,SF,45200,C,331,1,Other sellers,"CITIMORTGAGE,INC"
F102Q4529651,744,9/1/2006,N,1/1/2033,20764,0,1,O,93,51,221000,91,7.95,C,Y,FIX30,NJ,SF,8800,C,317,2,Other sellers,"CITIMORTGAGE,INC"
F102Q4529714,623,3/1/2006,Y,1/1/2033,19124,0,1,O,90,40,124000,87,7.95,C,N,FIX30,TX,SF,75100,P,323,2,Other sellers,"CITIMORTGAGE,INC"
F103Q1041063,664,12/1/2011,,11/1/2041,27260,25,1,O,90,42,212000,90,6,T,N,FIX30,FL,PU,32200,C,360,1,PRINCIPALRESIDENTIAL,"CITIMORTGAGE,INC"
F103Q1435679,752,1/1/2005,N,12/1/2034,31700,0,1,O,58,50,250000,58,6.25,R,N,FIX30,NH,SF,3100,N,360,1,Other sellers,Other servicers
F103Q1435737,740,1/1/2005,N,4/1/2034,47260,25,1,O,87,32,200000,87,5.5,R,N,FIX30,VA,SF,23000,P,352,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1435765,699,1/1/2005,Y,2/1/2033,29404,0,1,O,77,36,175000,77,5.875,T,N,FIX30,WI,SF,53100,P,338,2,Other sellers,Other servicers
F103Q1435766,793,1/1/2005,N,12/1/2034,38940,0,1,S,61,19,87000,61,5.625,T,N,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1435769,571,1/1/2005,,12/1/2034,,12,1,O,85,36,162000,85,5.5,R,N,FIX30,NY,SF,12100,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1435815,653,1/1/2005,N,2/1/2034,12060,30,1,O,92,36,122000,92,5.75,R,N,FIX30,GA,SF,30300,P,350,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1435816,674,1/1/2005,N,3/1/2033,12060,12,1,O,78,32,305000,78,5.5,R,N,FIX30,GA,SF,30200,P,339,2,Other sellers,"WELLSFARGOBANK,NA"
F103Q1435853,787,1/1/2005,Y,12/1/2034,46140,0,1,O,52,18,66000,52,5.75,R,N,FIX30,OK,SF,74000,P,360,1,Other sellers,"CITIMORTGAGE,INC"
F103Q1435857,708,1/1/2005,N,12/1/2034,38300,25,1,O,90,43,192000,90,6.75,R,N,FIX30,PA,SF,15600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1435860,777,2/1/2005,N,1/1/2035,23540,0,1,O,67,37,125000,67,6.25,R,N,FIX30,FL,PU,32600,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1435889,689,1/1/2005,N,11/1/2034,38940,17,1,O,67,33,170000,67,6.125,R,N,FIX30,FL,SF,34900,N,359,1,Other sellers,Other servicers
F103Q1435962,707,3/1/2005,N,9/1/2033,,30,1,O,93,34,111000,93,6,R,N,FIX30,NY,SF,13600,N,343,2,Other sellers,Other servicers
F103Q1435968,746,3/1/2005,N,2/1/2033,24340,0,1,O,52,38,107000,52,5.875,R,N,FIX30,MI,SF,49300,N,336,2,Other sellers,Other servicers
F103Q1435971,675,2/1/2005,N,1/1/2035,35644,30,2,O,95,40,285000,95,6.25,T,N,FIX30,NJ,SF,7300,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1435973,761,2/1/2005,,1/1/2035,22520,0,1,O,75,,104000,75,5.75,T,N,FIX30,AL,SF,35600,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1435979,657,2/1/2005,N,3/1/2033,36980,30,1,O,93,32,59000,93,6,T,N,FIX30,KY,SF,42300,N,338,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1435981,778,2/1/2005,N,2/1/2033,21780,0,1,O,54,14,161000,54,5.875,R,N,FIX30,IN,SF,47700,N,337,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1435982,715,2/1/2005,N,4/1/2033,16974,0,1,O,47,23,58000,47,5.875,R,N,FIX30,IL,PU,60000,N,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1435984,805,3/1/2005,N,2/1/2035,37380,0,1,O,37,30,300000,37,6,T,N,FIX30,FL,SF,32100,P,360,1,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F103Q1436121,753,4/1/2005,N,4/1/2033,14484,0,1,O,54,54,170000,54,5.875,R,N,FIX30,MA,SF,2000,C,337,2,Other sellers,Other servicers
F103Q1436122,774,4/1/2005,N,9/1/2033,33340,0,1,O,94,24,263000,74,5.875,R,N,FIX30,WI,SF,53000,P,342,2,Other sellers,Other servicers
F103Q1436123,714,4/1/2005,N,9/1/2033,33340,0,1,O,77,38,210000,77,5.75,R,N,FIX30,WI,SF,53000,P,342,2,Other sellers,Other servicers
F103Q1436135,779,4/1/2005,N,3/1/2033,,0,1,O,77,53,87000,77,5.875,R,N,FIX30,OK,SF,74000,P,336,1,Other sellers,Other servicers
F103Q1436136,778,4/1/2005,N,2/1/2034,,0,1,O,68,,175000,68,5.375,R,N,FIX30,TN,SF,37700,P,347,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1436164,685,3/1/2005,N,2/1/2035,38940,0,1,S,80,51,147000,80,5.75,T,N,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1436446,751,3/1/2005,N,2/1/2035,49340,0,1,O,71,31,234000,71,5.875,R,N,FIX30,MA,SF,1500,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1436625,713,3/1/2005,,2/1/2035,22180,0,1,O,83,46,351000,53,5.5,R,N,FIX30,NC,SF,28300,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1436628,666,3/1/2005,N,3/1/2033,26100,0,1,O,78,28,117000,78,6,R,N,FIX30,MI,SF,49400,C,337,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1436632,779,2/1/2005,,1/1/2035,36740,0,1,O,63,27,334000,58,5.875,R,N,FIX30,FL,SF,32700,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1436633,774,5/1/2005,N,4/1/2035,45300,0,1,O,50,14,210000,50,5.75,R,N,FIX30,FL,SF,33500,C,360,2,Other sellers,Other servicers
F103Q1436635,813,5/1/2005,N,4/1/2033,38060,0,1,O,54,35,281000,54,6.25,T,N,FIX30,AZ,SF,85300,P,336,2,Other sellers,Other servicers
F103Q1436636,782,5/1/2005,N,4/1/2033,,25,1,O,81,27,145000,81,5.875,T,N,FIX30,WI,SF,53800,P,336,1,Other sellers,Other servicers
F103Q1436637,620,5/1/2005,N,4/1/2035,40900,0,1,O,80,34,300000,80,5.875,T,N,FIX30,CA,SF,95600,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1436747,762,6/1/2005,N,4/1/2033,46140,25,1,O,87,51,199000,87,6,R,N,FIX30,OK,SF,74000,N,335,2,Other sellers,Other servicers
F103Q1436753,721,5/1/2005,N,4/1/2033,16740,0,1,O,78,30,208000,78,6.25,T,N,FIX30,NC,SF,28000,N,336,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1436816,760,7/1/2005,N,6/1/2035,,0,1,O,67,42,200000,67,5.875,R,N,FIX30,SC,SF,29600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1436817,758,6/1/2005,N,5/1/2035,,0,1,O,80,29,319000,80,5.75,T,N,FIX30,TN,SF,38400,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F103Q1436878,754,7/1/2005,N,4/1/2033,44140,0,1,O,67,29,86000,67,5.965,R,N,FIX30,MA,SF,1300,C,334,2,Other sellers,Other servicers
F103Q1437092,708,7/1/2005,,6/1/2035,27260,0,1,O,32,59,100000,32,6,R,N,FIX30,FL,SF,32200,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1437094,758,7/1/2005,Y,3/1/2033,16974,0,1,O,69,,127000,69,5.625,T,,FIX30,IL,CO,60100,P,333,1,Other sellers,USBANKNA
F103Q1437130,729,8/1/2005,,7/1/2035,,30,1,O,93,49,238000,93,5.875,R,N,FIX30,TX,LH,76600,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q1437133,762,10/1/2005,N,9/1/2035,10420,30,1,O,95,50,166000,95,6,R,N,FIX30,OH,SF,44200,P,360,2,Other sellers,Other servicers
F103Q1437153,809,5/1/2005,N,4/1/2033,15980,25,1,O,80,52,162000,80,5.75,R,N,FIX30,FL,CO,34100,P,336,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437154,731,5/1/2005,N,4/1/2033,,0,1,O,78,50,271000,78,5.75,R,N,FIX30,MI,SF,49600,P,336,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437155,712,7/1/2005,N,4/1/2033,45780,0,1,O,72,28,133000,72,6,R,N,FIX30,OH,SF,43600,N,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437156,701,8/1/2005,N,3/1/2033,34980,0,1,O,78,31,139000,78,5.875,R,N,FIX30,TN,SF,37000,N,332,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437157,710,8/1/2005,N,3/1/2033,28020,25,1,O,92,23,133000,92,5.875,R,N,FIX30,MI,SF,49000,P,332,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437158,726,4/1/2005,N,2/1/2033,17460,0,1,O,66,32,69000,66,5.875,R,N,FIX30,OH,PU,44200,N,335,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437159,775,10/1/2005,N,2/1/2033,29620,0,1,O,47,49,97000,47,6,R,N,FIX30,MI,SF,48800,N,329,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437160,628,11/1/2005,N,2/1/2033,16974,0,1,O,66,45,189000,66,5.25,R,N,FIX30,IL,SF,60500,N,328,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1437182,643,12/1/2005,N,11/1/2035,14740,0,1,O,35,35,135000,35,6.33,R,N,FIX30,WA,SF,98300,P,360,2,Other sellers,Other servicers
F103Q1437196,663,3/1/2005,N,2/1/2035,,0,1,O,75,38,142000,75,6.25,R,N,FIX30,PR,SF,900,N,360,2,Other sellers,Other servicers
F103Q1437245,663,1/1/2005,N,12/1/2034,,,1,O,80,26,48000,80,6.375,R,N,FIX30,PR,SF,600,N,360,2,Other sellers,Other servicers
F103Q1437264,735,12/1/2005,N,3/1/2033,,12,1,O,81,46,154000,81,6.25,T,N,FIX30,WI,SF,53900,P,328,2,Other sellers,Other servicers
F103Q1437265,732,1/1/2006,N,12/1/2035,45104,0,1,O,59,56,264000,59,6.33,R,N,FIX30,WA,SF,98300,P,360,2,Other sellers,Other servicers
F103Q1437266,815,1/1/2006,N,2/1/2033,46060,0,1,O,18,14,34000,18,6.375,T,N,FIX30,AZ,SF,85700,P,326,2,Other sellers,Other servicers
F103Q1437315,745,1/1/2006,N,2/1/2033,42340,25,1,O,82,24,110000,82,6.75,T,N,FIX30,GA,SF,31400,P,326,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1437316,745,3/1/2006,N,2/1/2033,49340,0,1,O,38,30,143000,38,6.38,R,N,FIX30,MA,SF,1700,N,324,2,Other sellers,Other servicers
F103Q1437317,704,2/1/2006,N,1/1/2034,,0,1,O,52,,222000,52,6.455,R,N,FIX30,WI,SF,53500,N,336,2,Other sellers,Other servicers
F103Q1437319,801,2/1/2006,N,2/1/2033,37460,30,1,O,90,19,140000,90,6.75,R,N,FIX30,FL,SF,32400,P,325,2,Other sellers,Other servicers
F103Q1437320,703,3/1/2006,N,2/1/2033,33340,0,1,O,28,44,41000,28,6.25,R,N,FIX30,WI,CO,53000,P,324,1,Other sellers,Other servicers
F103Q1437327,808,3/1/2006,N,2/1/2033,38060,0,1,O,76,29,237000,76,6.375,R,N,FIX30,AZ,SF,85300,P,324,2,Other sellers,Other servicers
F103Q1437610,749,3/1/2006,N,2/1/2034,40060,0,1,O,80,28,216000,80,6.375,R,N,FIX30,VA,SF,23800,P,336,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1437611,713,3/1/2006,N,2/1/2033,,0,1,O,75,30,104000,75,6.375,R,N,FIX30,WI,SF,53200,N,324,1,Other sellers,Other servicers
F103Q1437612,791,4/1/2006,N,3/1/2033,,0,1,O,47,42,36000,47,6.375,R,N,FIX30,WI,SF,54100,P,324,2,Other sellers,Other servicers
F103Q1437613,722,2/1/2006,N,2/1/2033,17140,25,1,O,85,16,338000,85,7,R,N,FIX30,OH,SF,45000,P,325,2,USBANKNA,USBANKNA
F103Q1437626,740,4/1/2006,N,3/1/2036,,25,1,O,87,39,259000,87,6.875,T,N,FIX30,NC,SF,27500,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1437627,798,4/1/2006,N,3/1/2033,24580,0,1,O,65,45,75000,65,6.5,R,N,FIX30,WI,SF,54300,N,324,1,Other sellers,Other servicers
F103Q1437629,788,5/1/2006,N,4/1/2036,36740,0,1,O,26,37,90000,26,6.125,T,N,FIX30,FL,SF,32100,C,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F103Q1437631,716,5/1/2006,N,4/1/2033,40580,0,1,O,82,27,71000,72,6.625,R,N,FIX30,NC,SF,27800,N,324,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1437632,692,5/1/2006,N,3/1/2033,39580,0,1,O,73,21,226000,73,6.625,R,N,FIX30,NC,SF,27500,N,323,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1437633,737,7/1/2006,N,6/1/2036,,0,1,O,80,57,106000,80,6.75,R,N,FIX30,FL,SF,32600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1437649,799,7/1/2006,N,4/1/2034,,0,1,O,34,27,58000,34,7,R,N,FIX30,FL,SF,32000,P,334,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1437650,781,9/1/2006,N,8/1/2036,16620,0,1,O,73,24,235000,73,7.125,R,N,FIX30,WV,SF,25300,P,360,2,Other sellers,Other servicers
F103Q1437737,680,10/1/2006,N,4/1/2033,19380,30,1,O,89,41,96000,89,6.75,R,N,FIX30,OH,SF,45300,P,319,1,USBANKNA,USBANKNA
F103Q1437739,787,6/1/2005,N,5/1/2035,,0,1,O,76,49,211000,76,6.875,R,N,FIX30,PR,SF,900,C,360,2,Other sellers,Other servicers
F103Q1437741,781,11/1/2006,N,4/1/2033,,0,1,O,57,16,129000,57,6.875,R,N,FIX30,VA,PU,23500,N,318,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1437743,630,9/1/2006,N,4/1/2033,,0,1,O,23,24,61000,23,7,R,N,FIX30,MI,SF,49400,P,320,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1437750,792,3/1/2006,N,2/1/2033,40980,0,1,O,52,15,47000,52,6.5,R,N,FIX30,MI,SF,48600,P,324,1,Other sellers,Other servicers
F103Q1437832,735,3/1/2005,N,2/1/2033,19380,12,1,O,81,37,270000,81,5.625,R,N,FIX30,OH,SF,45300,P,336,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1437877,709,7/1/2005,N,3/1/2033,19804,0,1,O,78,48,131000,78,5.875,R,N,FIX30,MI,SF,48100,C,333,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1438100,639,3/1/2005,N,4/1/2033,34740,0,1,O,74,38,141000,74,5.875,R,N,FIX30,MI,SF,49400,C,338,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1438220,729,10/1/2005,N,12/1/2032,22420,0,1,O,78,33,132000,78,6,R,N,FIX30,MI,SF,48500,P,327,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1438224,678,12/1/2006,,2/1/2033,,25,1,O,85,32,63000,85,6.5,R,N,FIX30,WI,SF,54800,N,315,2,Other sellers,Other servicers
F103Q1438225,679,12/1/2006,N,2/1/2034,,0,1,O,55,41,86000,55,6.385,R,N,FIX30,WI,SF,54800,N,327,2,Other sellers,Other servicers
F103Q1438313,777,3/1/2007,N,4/1/2033,,0,1,O,75,28,53000,75,6.5,R,N,FIX30,OK,CO,74600,P,314,2,Other sellers,Other servicers
F103Q1438314,794,3/1/2007,N,2/1/2033,,0,1,O,62,21,176000,62,6.5,R,N,FIX30,OK,SF,74000,P,312,2,Other sellers,Other servicers
F103Q1438315,743,4/1/2007,N,3/1/2037,33340,0,1,O,51,42,140000,51,6.5,T,N,FIX30,WI,SF,53200,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q1438326,586,8/1/2005,N,7/1/2035,40140,0,1,O,65,36,249000,65,5.875,T,N,FIX30,CA,SF,92300,P,360,2,"ABNAMROMTGEGROUP,INC","ABNAMROMTGEGROUP,INC"
F103Q1438335,805,4/1/2007,N,4/1/2033,,0,1,O,53,20,93000,53,6.75,R,N,FIX30,NC,SF,28300,P,313,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1438337,645,7/1/2005,Y,2/1/2033,20764,30,1,O,91,37,309000,91,5.625,R,N,FIX30,NJ,SF,8800,P,332,2,Other sellers,Other servicers
F103Q1438389,738,3/1/2006,N,2/1/2033,24340,0,1,O,57,22,106000,57,6.25,R,N,FIX30,MI,SF,49300,N,324,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438390,714,12/1/2005,N,3/1/2033,,0,1,O,72,38,155000,72,6.25,R,N,FIX30,IL,SF,62900,N,328,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438391,792,3/1/2006,N,2/1/2033,47644,0,1,O,56,17,135000,56,6.375,R,N,FIX30,MI,CO,48300,N,324,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
