loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name
F104Q2335343,750,1/1/2005,N,12/1/2034,29404,25,1,O,88,43,245000,88,5.875,R,N,FIX30,WI,SF,53100,N,360,2,Other sellers,Other servicers
F104Q2335344,729,2/1/2005,N,1/1/2035,,0,1,O,57,36,200000,57,5.875,R,N,FIX30,SC,SF,29500,P,360,1,Other sellers,BRANCHBANKING&TRUSTC
F104Q2335345,729,1/1/2005,N,5/1/2034,,30,1,O,95,44,147000,95,5.875,R,N,FIX30,MO,SF,65700,P,353,1,USBANKNA,USBANKNA
F104Q2335346,722,1/1/2005,N,5/1/2034,,0,1,O,80,40,128000,80,5.875,R,N,FIX30,OH,SF,45600,P,353,2,USBANKNA,USBANKNA
F104Q2335349,751,1/1/2005,N,12/1/2034,43340,30,1,O,90,32,167000,90,5.25,T,N,FIX30,LA,SF,71000,P,360,2,"TAYLOR,BEAN&WHITAKER",Other servicers
F104Q2335350,739,4/1/2005,N,3/1/2035,27260,0,1,O,40,11,100000,40,5.875,R,,FIX30,FL,SF,32200,P,360,2,Other sellers,Other servicers
F104Q2335351,728,3/1/2005,N,2/1/2035,,25,1,O,87,53,190000,87,5.75,R,N,FIX30,ID,SF,83800,N,360,2,Other sellers,NATLCITYMTGECO
F104Q2335352,778,2/1/2005,N,1/1/2035,24660,0,1,O,68,47,225000,68,5.75,R,N,FIX30,NC,PU,27400,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335354,567,1/1/2005,N,12/1/2034,29180,25,1,O,94,36,131000,94,6,T,N,FIX30,LA,SF,70500,P,360,2,Other sellers,Other servicers
F104Q2335355,756,1/1/2005,N,12/1/2034,35380,25,1,O,95,37,237000,95,5.75,T,N,FIX30,LA,SF,70000,P,360,2,Other sellers,Other servicers
F104Q2335356,678,2/1/2005,N,1/1/2035,,30,1,O,95,25,106000,95,5.875,R,N,FIX30,SC,SF,29600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335357,629,2/1/2005,N,1/1/2035,25180,0,1,O,76,36,157000,76,5.875,R,N,FIX30,WV,PU,25400,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335358,766,2/1/2005,N,1/1/2035,28940,0,1,O,47,18,200000,47,5.875,R,N,FIX30,TN,PU,37700,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335359,706,2/1/2005,N,1/1/2035,25860,0,1,O,80,31,175000,80,5.625,R,N,FIX30,NC,SF,28600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335360,662,5/1/2005,N,4/1/2035,,30,1,O,95,30,241000,95,5.75,R,N,FIX30,UT,SF,84700,N,360,2,Other sellers,Other servicers
F104Q2335361,813,2/1/2005,N,1/1/2035,,0,1,O,73,39,220000,73,5.625,R,N,FIX30,NC,SF,27900,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335362,732,2/1/2005,N,1/1/2035,20500,0,1,O,61,39,280000,61,5.625,R,N,FIX30,NC,PU,27500,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335363,740,2/1/2005,N,1/1/2035,12060,30,1,O,92,38,185000,92,5.625,R,N,FIX30,GA,SF,30100,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335364,784,2/1/2005,N,1/1/2035,,0,1,O,69,49,334000,69,5.625,R,N,FIX30,GA,SF,30200,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335365,798,2/1/2005,N,1/1/2035,,0,1,O,55,36,100000,55,5.625,R,N,FIX30,NC,PU,28300,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335366,711,2/1/2005,N,1/1/2035,,0,1,O,71,36,240000,71,5.625,R,N,FIX30,NC,SF,27100,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335367,794,2/1/2005,N,1/1/2035,,0,1,O,65,15,187000,65,5.625,R,N,FIX30,NC,SF,27200,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335368,719,2/1/2005,N,1/1/2035,,0,1,O,80,50,119000,80,5.625,R,N,FIX30,SC,SF,29700,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335369,729,2/1/2005,N,1/1/2035,,30,1,O,91,32,205000,91,5.625,R,N,FIX30,VA,SF,23800,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335370,706,2/1/2005,N,1/1/2035,17900,30,1,O,93,40,236000,93,5.625,R,N,FIX30,SC,SF,29000,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335371,701,2/1/2005,N,1/1/2035,,30,1,O,95,41,201000,95,5.625,R,N,FIX30,NC,SF,27800,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335372,729,2/1/2005,N,1/1/2035,25860,0,1,O,77,24,175000,77,5.625,R,N,FIX30,NC,SF,28600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335373,665,2/1/2005,N,1/1/2035,,0,1,O,80,51,100000,80,5.625,R,N,FIX30,NC,SF,28600,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335374,701,2/1/2005,N,1/1/2035,,0,1,O,70,36,155000,70,5.625,R,N,FIX30,NC,SF,28100,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335375,752,2/1/2005,N,1/1/2035,24860,0,1,O,69,44,230000,69,5.625,R,N,FIX30,SC,SF,29300,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335376,795,2/1/2005,N,1/1/2035,,25,1,S,90,27,175000,90,5.625,R,N,FIX30,GA,SF,30500,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335377,785,2/1/2005,Y,6/1/2034,33340,0,1,O,90,36,223000,80,5.875,R,N,FIX30,WI,CO,53000,P,353,1,Other sellers,Other servicers
F104Q2335378,757,1/1/2005,N,12/1/2034,,0,1,O,24,39,70000,24,6,T,N,FIX30,VA,PU,22500,C,360,1,Other sellers,Other servicers
F104Q2335379,671,4/1/2005,N,6/1/2034,,0,1,O,77,23,198000,77,5.5,R,N,FIX30,NC,SF,27000,P,351,2,Other sellers,Other servicers
F104Q2335380,658,3/1/2005,N,12/1/2034,,30,1,O,93,38,207000,93,6.75,R,N,FIX30,SC,SF,29500,P,358,2,Other sellers,Other servicers
F104Q2335381,793,2/1/2005,N,7/1/2034,15380,0,1,O,61,30,140000,61,5.625,T,N,FIX30,NY,SF,14000,P,354,2,Other sellers,Other servicers
F104Q2335382,691,2/1/2005,N,7/1/2034,,25,1,O,86,27,126000,86,5.75,T,N,FIX30,NY,SF,13100,P,354,2,Other sellers,Other servicers
F104Q2335383,612,2/1/2005,N,1/1/2035,,0,1,O,77,37,133000,77,6.25,R,N,FIX30,PA,SF,18000,P,360,1,Other sellers,Other servicers
F104Q2335384,620,3/1/2005,N,2/1/2035,24660,30,1,O,95,29,333000,95,5.5,R,N,FIX30,NC,SF,27300,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335386,796,6/1/2005,N,5/1/2035,47260,0,1,O,51,20,141000,51,5.875,R,N,FIX30,VA,SF,23000,P,360,2,Other sellers,Other servicers
F104Q2335387,732,2/1/2005,N,7/1/2034,15380,0,1,O,80,53,200000,80,5.875,R,N,FIX30,NY,SF,14100,P,354,2,Other sellers,Other servicers
F104Q2335388,767,2/1/2005,N,7/1/2034,15380,0,1,O,59,38,146000,59,6,R,N,FIX30,NY,SF,14100,P,354,2,Other sellers,Other servicers
F104Q2335389,688,2/1/2005,N,7/1/2034,15380,25,1,O,90,47,230000,90,6,R,N,FIX30,NY,SF,14000,P,354,2,Other sellers,Other servicers
F104Q2335390,787,2/1/2005,N,7/1/2034,15380,0,1,O,74,42,240000,74,5.875,R,N,FIX30,NY,SF,14000,P,354,2,Other sellers,Other servicers
F104Q2335392,772,1/1/2005,N,12/1/2034,35380,0,1,O,78,44,233000,78,5.625,T,N,FIX30,LA,SF,70000,P,360,2,Other sellers,Other servicers
F104Q2335393,748,2/1/2005,N,1/1/2035,,0,1,O,80,19,108000,80,6.25,R,N,FIX30,FL,SF,33900,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335394,645,2/1/2005,N,7/1/2034,,0,1,O,80,46,184000,80,5.875,R,N,FIX30,NY,SF,14000,P,354,2,Other sellers,Other servicers
F104Q2335395,703,1/1/2005,N,6/1/2034,39140,0,1,O,80,36,208000,80,5.875,T,N,FIX30,AZ,SF,86300,P,354,1,Other sellers,Other servicers
F104Q2335396,745,1/1/2005,N,6/1/2034,29404,0,1,O,80,30,227000,80,5.875,T,N,FIX30,WI,SF,53100,P,354,2,Other sellers,Other servicers
F104Q2335398,701,3/1/2005,N,7/1/2034,31540,0,1,O,66,29,175000,66,5.75,T,N,FIX30,WI,SF,53500,P,353,2,Other sellers,Other servicers
F104Q2335399,713,1/1/2005,N,7/1/2034,20260,0,1,O,80,47,291000,80,5.75,T,N,FIX30,WI,SF,54800,P,355,2,Other sellers,Other servicers
F104Q2335400,734,1/1/2005,N,5/1/2034,22540,0,1,O,80,50,184000,80,5.875,T,N,FIX30,WI,SF,53900,P,353,2,Other sellers,Other servicers
F104Q2335401,691,1/1/2005,N,5/1/2034,27500,0,1,O,80,46,215000,80,5.875,T,N,FIX30,WI,SF,53500,P,353,1,Other sellers,Other servicers
F104Q2335404,780,2/1/2005,N,1/1/2035,25180,0,1,O,62,14,120000,62,5.875,R,N,FIX30,WV,SF,25400,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335405,754,2/1/2005,N,1/1/2035,,0,1,O,66,39,143000,66,5.875,R,N,FIX30,WV,SF,26300,P,360,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F104Q2335406,725,2/1/2005,N,1/1/2035,36100,0,1,I,79,43,260000,79,6,T,N,FIX30,FL,SF,34400,P,360,2,"TAYLOR,BEAN&WHITAKER",Other servicers
F104Q2335407,808,2/1/2005,N,1/1/2035,29404,0,1,O,42,29,100000,42,5.895,R,N,FIX30,WI,SF,53100,N,360,1,Other sellers,Other servicers
F104Q2335408,780,2/1/2005,N,1/1/2035,21780,0,1,O,73,23,290000,73,5.875,R,N,FIX30,IN,SF,47700,P,360,2,Other sellers,"WELLSFARGOBANK,NA"
F104Q2335409,737,1/1/2005,N,12/1/2034,,12,1,O,83,31,141000,83,6,R,N,FIX30,OH,SF,44600,N,360,2,Other sellers,Other servicers
F104Q2335410,712,2/1/2005,N,1/1/2035,38300,0,1,O,80,22,175000,80,6,R,N,FIX30,PA,PU,15200,N,360,2,Other sellers,Other servicers
F104Q2335411,758,1/1/2005,N,12/1/2034,,32,1,O,95,59,233000,95,5.75,T,N,FIX30,PA,SF,18300,P,360,2,Other sellers,Other servicers
F104Q2335412,781,4/1/2005,N,3/1/2035,,12,1,O,84,39,254000,84,5.625,R,N,FIX30,UT,SF,84000,N,360,2,Other sellers,USBANKNA
F104Q2335413,728,3/1/2005,N,2/1/2035,,25,1,O,90,36,124000,90,5.75,R,N,FIX30,NC,SF,27800,P,360,2,Other sellers,Other servicers
F104Q2335414,754,3/1/2005,Y,2/1/2035,,30,1,O,94,36,114000,94,5.875,R,N,FIX30,NC,SF,27900,P,360,1,Other sellers,Other servicers
F104Q2335415,791,2/1/2005,N,1/1/2035,10900,0,1,O,77,36,227000,77,5.5,R,N,FIX30,PA,SF,18000,P,360,2,Other sellers,Other servicers
F104Q2335416,686,3/1/2005,N,2/1/2035,,30,1,O,95,49,250000,95,5.75,R,N,FIX30,TX,SF,76000,P,360,2,Other sellers,Other servicers
F104Q2335417,747,2/1/2005,N,1/1/2035,10900,0,1,O,76,59,210000,76,6.125,R,N,FIX30,PA,SF,18000,P,360,2,Other sellers,Other servicers
F104Q2335418,767,3/1/2005,N,12/1/2034,,0,1,O,80,,145000,80,5.875,R,N,FIX30,SC,SF,29500,P,358,2,Other sellers,Other servicers
F104Q2335419,703,2/1/2005,N,7/1/2034,,0,1,O,84,42,150000,84,5.75,T,N,FIX30,NY,SF,12700,P,354,2,Other sellers,Other servicers
F104Q2335420,762,5/1/2005,N,4/1/2035,27260,0,1,O,79,36,326000,79,5.75,R,N,FIX30,FL,PU,32200,P,360,2,Other sellers,Other servicers
F104Q2335421,802,3/1/2005,N,2/1/2035,36260,0,1,O,74,40,304000,74,6,T,N,FIX30,UT,SF,84000,P,360,1,Other sellers,Other servicers
F104Q2335422,778,1/1/2005,N,12/1/2034,48300,0,1,S,78,54,300000,78,6,R,N,FIX30,WA,PU,98800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335424,759,1/1/2005,N,12/1/2034,,25,1,O,80,40,170000,80,6,R,N,FIX30,PA,SF,18200,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335425,687,1/1/2005,N,12/1/2034,31900,30,1,O,95,60,214000,95,6,T,N,FIX30,OH,SF,44900,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335426,651,1/1/2005,N,12/1/2034,26900,0,1,O,89,39,264000,80,6,T,N,FIX30,IN,SF,46100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335428,719,1/1/2005,N,12/1/2034,,25,1,O,89,50,159000,89,6,T,N,FIX30,NH,SF,3800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335429,631,1/1/2005,N,12/1/2034,,0,1,O,79,48,210000,79,6.1,R,N,FIX30,MD,SF,21500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335430,735,1/1/2005,N,12/1/2034,18140,12,1,O,85,54,275000,85,6,R,N,FIX30,OH,SF,43100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335432,727,1/1/2005,N,12/1/2034,34980,30,1,O,95,39,174000,95,6,R,N,FIX30,TN,SF,37000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335433,796,1/1/2005,N,12/1/2034,,0,1,O,74,34,230000,74,6,R,N,FIX30,MD,SF,21500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335434,699,1/1/2005,N,12/1/2034,38860,0,1,O,79,44,193000,79,5.75,T,N,FIX30,ME,SF,4000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335435,732,1/1/2005,N,12/1/2034,,12,1,O,85,46,195000,85,6.25,T,N,FIX30,ME,SF,4200,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335437,657,1/1/2005,N,12/1/2034,45780,30,1,O,95,64,192000,95,6,T,N,FIX30,OH,SF,43400,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335438,784,1/1/2005,N,12/1/2034,35300,0,1,O,74,50,271000,74,5.875,T,N,FIX30,CT,SF,6700,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335441,767,1/1/2005,N,12/1/2034,29460,0,1,O,37,47,61000,37,5.75,T,N,FIX30,FL,PU,34700,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335442,745,1/1/2005,N,12/1/2034,35004,0,1,O,63,57,220000,63,6,R,N,FIX30,NY,SF,11900,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335443,764,1/1/2005,N,12/1/2034,28740,0,1,O,59,64,175000,59,5.8,R,N,FIX30,NY,SF,12500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335445,668,1/1/2005,N,12/1/2034,35004,0,1,O,79,48,277000,79,6.375,T,N,FIX30,NY,SF,11900,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335446,713,1/1/2005,N,12/1/2034,,0,1,O,80,61,188000,80,6.125,R,N,FIX30,NY,SF,12700,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335447,748,1/1/2005,N,12/1/2034,40380,30,1,O,95,40,247000,95,5.875,T,N,FIX30,NY,SF,14500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335448,736,1/1/2005,N,12/1/2034,,12,1,O,84,46,164000,84,6.55,R,N,FIX30,PA,SF,18600,N,360,2,Other sellers,Other servicers
F104Q2335449,659,2/1/2005,N,1/1/2035,18140,0,1,O,79,47,225000,79,6.375,R,N,FIX30,OH,SF,43000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335450,755,2/1/2005,N,1/1/2035,,30,1,O,95,52,176000,95,5.99,R,N,FIX30,MS,SF,39400,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335451,644,2/1/2005,N,1/1/2035,20100,0,1,O,86,30,192000,80,6,T,N,FIX30,DE,SF,19900,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335452,677,2/1/2005,N,1/1/2035,18140,25,1,O,90,59,228000,90,6,T,N,FIX30,OH,SF,43100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335453,780,2/1/2005,N,1/1/2035,17460,25,1,O,90,63,185000,90,6.25,T,N,FIX30,OH,SF,44000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335454,765,2/1/2005,N,1/1/2035,25860,30,1,O,91,38,171000,91,5.625,T,N,FIX30,NC,SF,28600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335455,759,2/1/2005,N,1/1/2035,25540,0,1,O,77,46,296000,77,5.625,T,N,FIX30,CT,SF,6200,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335456,744,2/1/2005,N,1/1/2035,,0,1,S,78,62,194000,78,5.625,T,N,FIX30,NC,SF,28700,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335457,792,1/1/2005,N,12/1/2034,11700,0,1,O,80,40,162000,80,5.625,T,N,FIX30,NC,SF,28700,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335458,774,2/1/2005,,1/1/2035,20260,0,1,S,50,9,86000,50,5.75,R,N,FIX30,MN,SF,55700,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335459,786,2/1/2005,,1/1/2035,,0,1,O,51,22,90000,51,5.5,R,N,FIX30,WY,SF,82900,N,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335460,784,1/1/2005,,12/1/2034,10740,0,1,O,42,39,90000,42,5.625,R,N,FIX30,NM,SF,87000,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335461,706,2/1/2005,,1/1/2035,26420,0,1,O,75,54,102000,75,5.75,R,N,FIX30,TX,SF,77000,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335467,738,1/1/2005,Y,12/1/2034,25420,0,1,O,74,23,104000,74,5.5,T,N,FIX30,PA,SF,17000,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335470,782,2/1/2005,N,1/1/2035,,0,1,O,80,33,102000,80,6,T,N,FIX30,FL,SF,32600,P,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335484,717,1/1/2005,N,12/1/2034,48300,30,1,O,90,42,140000,90,5.625,T,N,FIX30,WA,MH,98800,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335493,735,1/1/2005,N,12/1/2034,,30,1,O,95,31,133000,95,6.375,T,N,FIX30,IN,SF,47900,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335494,776,1/1/2005,N,12/1/2034,49620,0,1,O,64,58,145000,64,6.1,R,N,FIX30,PA,SF,17300,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335495,786,2/1/2005,N,1/1/2035,19804,0,1,O,72,17,140000,72,6.25,T,N,FIX30,MI,SF,48100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335497,674,1/1/2005,N,12/1/2034,49660,0,1,O,73,28,142000,73,5.875,T,N,FIX30,PA,SF,16100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335498,738,1/1/2005,N,12/1/2034,,0,1,O,80,53,136000,80,6.125,T,N,FIX30,NY,SF,12700,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335500,760,1/1/2005,N,12/1/2034,47894,0,1,O,66,48,226000,66,6,R,N,FIX30,VA,SF,22400,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335501,683,1/1/2005,N,12/1/2034,,0,1,O,80,59,176000,80,6,T,N,FIX30,OH,SF,43100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335502,750,1/1/2005,N,12/1/2034,,0,1,O,80,59,252000,80,6.25,T,N,FIX30,DE,PU,19900,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335503,767,2/1/2005,N,1/1/2035,11460,0,1,O,67,,334000,67,6.25,T,N,FIX30,MI,SF,48100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335504,647,2/1/2005,N,1/1/2035,49660,0,1,O,78,43,155000,78,6,T,N,FIX30,OH,SF,44400,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335505,694,2/1/2005,N,1/1/2035,,0,1,O,71,50,171000,71,6,T,N,FIX30,VT,SF,5000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335506,691,1/1/2005,N,12/1/2034,,30,1,O,93,44,153000,93,6.5,R,N,FIX30,PA,SF,17700,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335507,639,1/1/2005,N,12/1/2034,10900,0,1,O,54,38,165000,54,6.5,T,N,FIX30,NJ,SF,7800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335508,692,1/1/2005,N,12/1/2034,18140,25,1,O,90,64,215000,90,6.625,R,N,FIX30,OH,SF,43000,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335509,780,1/1/2005,N,12/1/2034,18140,25,1,O,90,46,203000,90,6.625,R,N,FIX30,OH,SF,43000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F104Q2335511,768,2/1/2005,N,1/1/2035,15940,30,1,O,95,62,190000,95,5.375,R,N,FIX30,OH,SF,44700,N,360,1,Other sellers,Other servicers
F104Q2335512,781,2/1/2005,N,1/1/2035,37340,0,1,O,33,28,63000,33,5.75,R,N,FIX30,FL,SF,32900,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335515,794,1/1/2005,,12/1/2034,,12,1,O,85,45,64000,85,6.375,R,N,FIX30,NY,MH,14000,N,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335520,734,2/1/2005,,1/1/2035,25180,0,1,O,59,8,99000,59,6,R,N,FIX30,WV,SF,25400,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335522,696,2/1/2005,,1/1/2035,,0,1,O,61,34,100000,61,6.25,R,N,FIX30,ME,SF,4900,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335527,785,2/1/2005,N,1/1/2035,45300,0,1,O,76,61,136000,76,5.625,R,N,FIX30,FL,SF,33500,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335529,715,2/1/2005,,1/1/2035,,30,1,O,95,52,116000,95,5.875,R,N,FIX30,PA,SF,16200,N,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335530,774,2/1/2005,N,1/1/2035,39460,0,1,O,63,22,119000,63,5.875,R,N,FIX30,FL,PU,33900,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335531,778,2/1/2005,,1/1/2035,45780,0,1,O,85,40,134000,80,5.875,R,N,FIX30,OH,PU,43500,N,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335533,787,2/1/2005,,1/1/2035,16740,0,1,O,58,25,150000,53,5.875,R,N,FIX30,NC,SF,28000,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335534,744,1/1/2005,,12/1/2034,12580,0,1,O,72,32,140000,72,6.125,R,N,FIX30,MD,SF,21200,N,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335535,626,2/1/2005,,1/1/2035,41700,0,1,O,79,37,149000,79,6,R,N,FIX30,TX,SF,78100,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335536,798,1/1/2005,,12/1/2034,,0,1,O,66,22,120000,66,6,R,N,FIX30,MN,SF,56400,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335537,754,1/1/2005,,12/1/2034,,0,1,O,73,38,111000,73,6,R,N,FIX30,NY,SF,13600,N,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335538,709,1/1/2005,,12/1/2034,,12,1,O,83,47,112000,83,6.25,R,N,FIX30,MI,SF,49800,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335540,748,1/1/2005,,12/1/2034,25420,0,1,O,63,37,130000,63,6.25,R,N,FIX30,PA,SF,17000,N,360,1,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335541,740,2/1/2005,,1/1/2035,45780,0,1,O,95,17,147000,77,6,R,N,FIX30,OH,SF,43500,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335542,748,2/1/2005,,1/1/2035,,0,1,O,71,41,227000,71,5.75,R,N,FIX30,WA,SF,98500,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335543,778,1/1/2005,,12/1/2034,,30,1,O,92,33,257000,92,5.75,R,N,FIX30,MN,SF,56400,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335545,692,2/1/2005,,1/1/2035,20764,0,1,O,62,23,288000,62,5.75,R,N,FIX30,NJ,SF,8500,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335547,787,1/1/2005,,12/1/2034,14260,0,1,O,85,28,224000,80,5.625,R,N,FIX30,ID,SF,83600,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335548,625,1/1/2005,N,12/1/2034,23060,0,1,O,100,40,234000,80,5.75,R,N,FIX30,IN,SF,46800,P,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
F104Q2335549,663,2/1/2005,,1/1/2035,37964,0,1,O,81,42,322000,76,5.75,R,N,FIX30,PA,SF,18000,N,360,2,"WELLSFARGOBANK,NA","WELLSFARGOBANK,NA"
